name,Location_Unique,Lat,Long,Status,review_datetime_utc,Sentiment_Score_mean,Sentiment_Score_median,Sentiment_Score_std,review_rating_mean,review_rating_median,review_rating_std,O2_mg/l_mean,O2_mg/l_median,O2_mg/l_std,O2_%_mean,O2_%_median,O2_%_std,T_oC_mean,T_oC_median,T_oC_std,ZICHT_m_mean,ZICHT_m_median,ZICHT_m_std,INTTNLETRCCN_nKVE/dl_mean,INTTNLETRCCN_nKVE/dl_median,INTTNLETRCCN_nKVE/dl_std,E_COLI_nKVE/dl_mean,E_COLI_nKVE/dl_median,E_COLI_nKVE/dl_std,BADGT_n_mean,BADGT_n_median,BADGT_n_std,CHLFa_ug/l_blauwalg_mean,CHLFa_ug/l_blauwalg_median,CHLFa_ug/l_blauwalg_std,FG_mean,FG_median,FG_std,TG_mean,TG_median,TG_std,SQ_mean,SQ_median,SQ_std,DR_mean,DR_median,DR_std,RH_mean,RH_median,RH_std,PG_mean,PG_median,PG_std,UG_mean,UG_median,UG_std,EV24_mean,EV24_median,EV24_std,Amenities_Score,Normalized_Amenities_Score
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-03-01,0.3705,0.4754,0.3307700258487761,5.0,5.0,0.0,9.885714285714284,10.7,1.624221425205085,83.14285714285714,90.0,13.296974235122958,7.199999999999998,7.0,0.7141428428542853,1.7666666666666666,1.0,1.5044378795195676,,,,,,,,,,0.6,0.5,0.2449489742783178,6.238709677419355,5.8,2.0726603474068774,6.890322580645161,6.8,1.7775218049040833,6.370967741935484,6.7,4.294497120163017,1.667741935483871,0.0,3.2378195666692022,1.558064516129032,0.0,3.0127443489228716,1016.9193548387096,1020.2,12.782735820928071,72.12903225806451,78.0,14.807892262473548,1.4806451612903226,1.4,0.6967293892404894,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-02-01,0.4825,0.5994,0.4359674414448858,4.333333333333333,4.5,0.816496580927726,9.685714285714289,10.3,1.419423088709601,80.85714285714286,88.0,13.309502512973848,6.671428571428571,6.8,0.7565586245499765,1.4333333333333331,1.0,0.9291573243177568,,,,,,,,,,0.54,0.5,0.0547722557505166,8.63448275862069,9.2,3.2385901426039854,7.162068965517242,7.6,2.033412927364925,2.6482758620689655,2.6,2.2141583112660204,3.3241379310344827,2.5,2.931241372008629,4.76551724137931,2.7,5.800254207394051,1009.7827586206897,1010.0,10.680632454653207,80.20689655172414,81.0,6.27188202708822,0.5482758620689655,0.6,0.23433057942113114,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2020-01-01,0.4593,0.4593,0.6495482891979626,4.4,5.0,0.8944271909999159,9.314285714285717,9.6,1.9684414913229973,74.85714285714286,76.0,15.64639012071231,6.4,6.2,0.4434711565216691,2.1666666666666665,1.0,2.4664414311581235,,,,,,,,,,0.6,0.5,0.223606797749979,5.961290322580646,6.2,2.26839113361599,6.558064516129033,6.5,2.3925656620980273,1.3806451612903226,0.4,1.8608737723634385,1.993548387096774,1.0,2.4387907479270994,1.5096774193548386,0.7,2.33298297751207,1020.0387096774194,1020.7,12.55246222908028,88.35483870967742,89.0,5.2212245943176985,0.267741935483871,0.3,0.1467653311751913,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-12-01,,,,5.0,5.0,0.0,7.1000000000000005,8.1,1.7587874611030558,59.0,69.0,15.0996688705415,6.628571428571427,6.9,0.4889249625940767,1.2666666666666666,1.0,1.026320287889377,,,,,,,,,,0.6,0.5,0.223606797749979,5.548387096774194,5.2,2.1842354486907722,6.080645161290323,6.2,2.523875585456558,2.5999999999999996,2.4,2.2782279474725877,2.4064516129032256,1.6,2.4903601869131133,2.335483870967742,0.7,3.2529439160101723,1009.925806451613,1007.4,16.376083421276395,87.03225806451613,88.0,5.373074274492134,0.2838709677419355,0.3,0.11939842273110804,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-11-01,0.2083,0.0,0.3607861832165971,4.75,5.0,0.4999999999999999,6.4,7.4,2.39165214862028,56.142857142857146,62.0,21.19299075503165,8.128571428571428,8.2,0.7134757312253999,1.3666666666666665,0.8,0.9814954576223638,,,,,,,,,,0.64,0.6,0.151657508881031,4.34,4.05,1.7932465902193522,6.6433333333333335,6.2,2.520804545290165,2.3133333333333335,1.4,2.5222652957653406,2.9833333333333334,0.6,3.4509982452746755,3.956666666666666,0.8,5.622258344196654,1002.5133333333334,1002.7,9.402933348458639,88.43333333333334,89.0,3.666818178687832,0.38333333333333336,0.3,0.19336206683030902,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-10-01,0.6391,0.6124,0.2321046531200958,4.75,5.0,0.4999999999999999,6.928571428571429,7.2,2.127372625027004,65.57142857142857,65.0,20.362196532276364,10.742857142857144,12.1,4.427511393870957,1.4333333333333331,0.9,1.379613472438325,,,,,,,,,,0.6199999999999999,0.6,0.0836660026534075,4.945161290322581,4.7,1.9876779627653094,11.612903225806452,11.8,2.7677569741677304,3.238709677419355,2.4,2.644736393883548,3.0806451612903225,1.6,3.8814213687554497,4.380645161290323,1.5,7.011116489010619,1011.8258064516128,1009.9,7.200536169191113,85.41935483870968,85.0,5.185427431589709,0.8161290322580645,0.8,0.29303393417227785,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-09-01,0.4927,0.4927,0.0,4.0,4.0,0.0,5.114285714285714,5.1,1.9650517986629692,51.142857142857146,51.0,23.20508975367668,15.866666666666664,16.3,2.903394043132445,0.8875,0.6,0.901486867030558,200.0,130.0,162.63455967290594,654.0,840.0,340.92521174005304,0.0,0.0,0.0,1.6428571428571428,1.8,0.6078847008469694,4.743333333333334,4.7,1.8395077844056245,15.169999999999998,15.350000000000001,1.4873130134574901,5.4,5.449999999999999,3.6064756572957295,2.18,0.8,2.8720956344337374,3.23,0.6499999999999999,4.4128713252635565,1017.35,1019.25,8.900814569464975,77.76666666666667,78.0,8.448602777317022,1.7833333333333334,1.75,0.7642352750008046,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-08-01,0.4843,0.4843,0.6849036282572899,4.0,4.5,1.4142135623730951,5.6000000000000005,4.5,2.3309511649396115,61.0,48.0,31.3368792319848,18.916666666666668,19.8,4.839014425072589,0.925,0.45,1.275875049860739,328.0,30.0,655.7114456832365,1558.0,350.0,2826.441225286668,0.8,0.0,1.30384048104053,1.0857142857142856,0.8,0.7690439333539869,4.596774193548387,4.6,2.0496237059783,18.822580645161292,18.5,2.3625723648134525,7.767741935483872,7.6,3.4677674417666617,1.0903225806451613,0.0,1.689503618400058,1.8,0.0,3.03495761781536,1014.7483870967742,1014.4,5.816598660659695,74.19354838709677,75.0,6.213509500449389,2.9612903225806453,2.9,0.781511116613333,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-07-01,0.7527,0.7527,0.2167989391117954,4.75,5.0,0.4999999999999999,6.057142857142857,5.5,2.9832069672625483,63.71428571428572,50.0,34.257428808528935,19.058333333333334,20.05,4.687014621334785,0.7875,0.6,0.6401729676981281,100.0,110.0,84.26149773176358,712.0,210.0,916.607876902659,7.0,6.0,9.0,1.9142857142857144,1.7,1.1795883059053152,3.8806451612903223,3.8,1.0929154129647645,18.65806451612903,18.1,3.6410539234206656,8.125806451612904,8.4,4.674223602387852,0.8967741935483872,0.0,1.6211274195145084,1.3870967741935485,0.0,3.0586463309332657,1015.816129032258,1016.3,5.656004333061341,71.70967741935483,71.0,7.755096340522176,3.5,3.5,1.2993795045229062,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-06-01,0.5719,0.5719,0.0,4.75,5.0,0.4999999999999999,8.528571428571428,8.1,1.1657819774930556,90.85714285714286,84.0,16.53711554280826,19.163636363636364,19.1,3.23767593414558,0.9571428571428572,0.4,1.1530497862294626,46.25,40.0,35.443617196894564,207.5,205.0,100.12492197250393,2.5,1.0,3.7859388972001824,2.085714285714286,1.6,1.934277273668016,4.496666666666667,4.25,1.5990587509184544,17.82,16.950000000000003,3.231655922278856,8.76,9.4,3.9610268029051934,1.1266666666666665,0.05,1.8350174083340158,3.79,0.05,7.188525579004363,1015.3866666666667,1013.8499999999999,5.705420424668312,73.23333333333333,73.0,7.513025725734976,3.7633333333333336,3.8,1.2384084768587285,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-05-01,0.4215,0.4215,0.0,4.5,4.5,0.5773502691896258,9.16,9.4,1.3813037319865609,85.6,88.0,15.978110025907318,13.666666666666666,13.2,3.128897569432403,0.92,1.0,0.697853852894716,26.25,20.0,16.00781059358212,115.0,70.0,122.6104943849968,0.0,0.0,0.0,0.7857142857142857,0.8,0.1214985792587912,4.351612903225806,4.0,1.2888782238685463,11.661290322580646,11.9,2.8314680358947095,7.22258064516129,6.9,4.512971246230448,0.7258064516129032,0.0,1.3300418964867196,0.9870967741935484,0.0,2.64998380220051,1016.2354838709678,1015.8,9.221312914257007,73.6774193548387,74.0,8.45247471597174,2.870967741935484,2.8,1.143902079157719,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-04-01,0.6387,0.6387,0.2309410747355264,4.333333333333333,5.0,1.1547005383792517,10.8,11.0,1.106797181058933,97.6,99.0,12.895735729302148,11.285714285714288,11.0,2.66984929127006,1.2666666666666666,1.0,1.1239810200058242,40.0,40.0,28.284271247461906,47.5,47.5,45.96194077712559,0.0,0.0,0.0,0.5166666666666667,0.5,0.0408248290463862,4.756666666666666,4.8,1.226562495576787,11.01,10.4,3.9372875604066984,8.556666666666667,10.5,4.08523221154223,0.48666666666666664,0.0,1.0722976369563733,1.0833333333333333,0.0,2.5933354755775215,1015.2900000000001,1017.55,9.697674979086475,67.0,66.0,12.069244660154448,2.603333333333333,2.7,0.8968401319199661,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-03-01,0.7616666666666667,0.764,0.1017200734040893,4.5,4.5,0.5773502691896258,9.92,10.0,0.9934787365615836,82.2,82.0,9.654014708917735,7.56,7.3,0.5549774770204644,1.5,1.5,0.0,,,,,,,,,,0.5,0.5,0.0,6.706451612903226,6.5,3.273149364723175,7.925806451612903,8.1,1.4990250039739237,4.1,3.0,3.232895436481948,2.6,1.0,3.40521421807318,2.364516129032258,0.4,3.716966191545828,1015.2193548387097,1015.9,13.760729991768144,81.03225806451613,80.0,5.710679700620595,1.1387096774193548,1.1,0.6240747573885466,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-02-01,0.3703499999999999,0.3703499999999999,0.3048337333695206,4.333333333333333,4.0,0.5773502691896257,13.079999999999998,14.0,2.1764650238402643,99.4,107.0,17.008821240756223,3.78,3.7,0.2949576240750524,3.5,3.5,0.0,,,,,,,,,,0.5,0.5,0.0,4.7749999999999995,4.1,2.600635224599669,6.346428571428571,7.15,2.2530110238233165,5.1571428571428575,6.35,3.8537021691048294,2.275,0.0,4.176860150194848,1.4035714285714285,0.0,3.298103583106202,1020.7357142857144,1021.7,13.229437259539111,82.25,83.5,10.408187024782805,0.8107142857142857,0.8500000000000001,0.47157735747344004,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2019-01-01,,,,5.0,5.0,0.0,9.78,10.5,1.8403803954617644,76.0,81.0,14.0356688476182,4.1,4.0,0.3741657386773943,3.5,3.5,0.0,,,,,,,,,,0.5,0.5,0.0,5.432258064516129,5.1,2.3953432102087224,3.838709677419355,4.6,3.3670775515710125,1.8387096774193548,0.7,2.5562923528290256,2.329032258064516,1.3,2.808419777049134,1.467741935483871,0.7,2.1757293321898046,1015.1354838709677,1015.9,14.12592100079524,85.6774193548387,87.0,5.788682488543812,0.264516129032258,0.2,0.14266673798384502,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-12-01,0.6361,0.6361,0.0,4.0,4.0,1.0,9.266666666666667,9.8,1.3796134724383255,80.66666666666667,86.0,13.79613472438325,9.533333333333331,9.6,0.1154700538379247,2.5,2.5,0.0,,,,,,,,,,0.5,0.5,0.0,5.612903225806452,5.6,2.3658514031110447,6.548387096774194,6.5,3.1017030668122016,1.5225806451612904,0.7,1.9270083243738299,2.803225806451613,1.5,3.314531433918044,2.364516129032258,0.8,3.48966662490354,1017.1612903225806,1018.6,11.226715758500537,87.90322580645162,88.0,5.68163333347975,0.21935483870967742,0.2,0.11755398166637805,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-11-01,,,,3.0,3.0,0.0,8.8,10.2,2.791952721662743,73.4,84.0,22.333830840229805,6.5600000000000005,6.6,0.3049590136395381,2.5,2.5,0.0,,,,,,,,,,0.82,0.5,0.7155417527999328,5.1,4.75,1.5633297796690244,6.96,6.9,3.0119318274710887,3.02,1.35,3.0312153778091497,1.2433333333333332,0.0,2.5178937405873363,0.7433333333333334,0.0,1.4254083235651769,1015.66,1014.9000000000001,8.040878890602277,86.36666666666666,87.0,5.455781846404377,0.45666666666666667,0.4,0.2740843341422895,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-10-01,0.469225,0.53235,0.3476986662327021,4.333333333333333,4.5,0.8164965809277261,5.96,5.1,1.859569842732453,56.6,48.0,20.995237555217138,12.1,12.6,3.0454884665682123,3.5,3.5,0.0,,,,,,,,,,0.6799999999999999,0.5,0.3492849839314596,4.380645161290323,4.2,1.581428377385194,12.496774193548386,12.7,3.6404079770451596,5.558064516129033,6.8,3.0074932433408543,1.132258064516129,0.0,2.617729513217599,1.2741935483870968,0.0,3.967120328963379,1017.1935483870968,1017.3,8.527032365209848,80.19354838709677,81.0,5.509050353377231,1.2096774193548387,1.3,0.5050422139556369,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-09-01,,,,5.0,5.0,0.0,5.5600000000000005,4.9,2.1419617176784462,55.2,46.0,25.839891640639667,15.3,17.5,3.677635109686659,1.36,1.0,1.2340988615179904,32.142857142857146,30.0,14.679107277903192,240.0,180.0,170.5872210923198,0.0,0.0,0.0,0.5,0.5,0.0,4.36,4.199999999999999,2.045906482059562,15.2,15.25,2.8988503468329188,6.06,6.300000000000001,3.7063549029560923,1.26,0.0,2.5395012633717404,3.393333333333333,0.0,9.34893695680007,1020.37,1019.1,6.824815015808106,77.93333333333334,76.0,6.536733808936147,1.9033333333333333,2.0,0.71343457225515,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-08-01,0.5719,0.5719,0.0,4.5,4.5,0.7071067811865476,5.98,6.6,1.729739864835172,63.6,63.0,25.08585258666725,19.21111111111111,20.4,5.604338597114838,1.2,1.0,0.447213595499958,64.28571428571429,20.0,117.27562162943936,132.14285714285714,90.0,139.93620995704742,2.5,0.0,5.0,2.857142857142857,1.0,4.552968680929379,4.048387096774194,4.0,1.547291278902906,18.693548387096776,19.0,2.973640701539484,6.706451612903226,7.0,4.227325508798217,1.261290322580645,0.0,2.0371829726609967,2.6225806451612903,0.0,5.412810949269207,1016.4225806451612,1017.5,4.860420111765152,74.35483870967742,77.0,8.551733976582966,2.735483870967742,2.6,1.18118267334243,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-07-01,0.5382333333333333,0.4215,0.2021880642702069,4.6,5.0,0.5477225575051661,5.24,5.8,2.3147354060453647,53.0,52.0,27.046256672597043,18.84,21.45,6.795292488186216,1.1666666666666663,1.0,0.8453795991545257,90.625,55.0,91.00382645016325,498.125,220.0,663.0930633887567,6.4,0.0,9.736529155710468,0.6599999999999999,0.5,0.3049590136395381,3.861290322580645,3.3,1.207150047961497,20.574193548387097,20.0,2.8771589640606416,11.061290322580644,11.7,3.3907537861504253,0.11290322580645161,0.0,0.37221389574160524,0.12258064516129032,0.0,0.46538896490747206,1016.8838709677419,1016.7,3.8606448378471367,64.3225806451613,66.0,10.433776097983472,4.387096774193548,4.7,0.9373063448964499,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-06-01,0.5244,0.5244,0.0,4.6,5.0,0.5477225575051661,7.1,7.1,0.8803408430829506,68.2,68.0,10.63954886261631,16.066666666666666,16.9,5.716642371182581,1.4,1.0,0.8944271909999159,34.285714285714285,20.0,33.96426693705355,110.71428571428572,50.0,115.19651945800312,0.0,0.0,0.0,0.7999999999999999,0.65,0.3687817782917155,4.55,4.25,1.410141836837699,17.163333333333334,17.0,2.074364695247412,7.33,7.25,4.969852445831096,0.2533333333333333,0.0,0.8118839544882973,0.19,0.0,0.6695023027095074,1018.5933333333334,1016.95,4.397721632340476,75.73333333333333,75.0,8.020529215013738,3.493333333333333,3.25,1.2743451477349281,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-05-01,0.8442,0.8442,0.0,5.0,5.0,0.0,8.4,8.3,0.7778174593052026,85.4,86.0,10.830512453249847,17.42222222222222,18.3,5.585198693372014,1.7,1.0,1.5652475842498528,32.857142857142854,15.0,47.2455591261534,90.71428571428572,20.0,131.92259635320792,0.0,0.0,0.0,0.54,0.5,0.0894427190999915,3.97741935483871,3.9,1.3027785882290097,16.374193548387098,17.8,4.197462193488445,9.370967741935484,10.3,4.302002050687646,0.8064516129032258,0.0,1.6525513966671137,1.0516129032258066,0.0,2.451710524372194,1017.074193548387,1017.9,4.856586332111135,69.87096774193549,70.0,9.50972994251701,3.5806451612903225,3.9,1.1064092910179217,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-03-01,,,,5.0,5.0,0.0,13.26,13.3,0.1516575088810314,104.2,104.0,1.4832396974191324,4.48,4.3,0.3420526275297414,3.8,3.8,0.0,,,,,,,,,,0.5,0.5,0.0,5.338709677419355,4.6,2.381200215038604,4.670967741935484,5.6,3.7552710093677835,4.445161290322581,4.0,3.273632559600383,2.009677419354839,1.0,2.5173404858596657,1.367741935483871,0.2,2.159059995098553,1003.9903225806452,1003.4,9.175646407350058,77.45161290322581,82.0,13.241768495273364,1.1161290322580646,1.1,0.45726873174107996,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-02-01,,,,4.0,4.0,0.816496580927726,10.16,10.0,1.3126309458488326,79.2,78.0,10.084641788382967,4.24,4.2,0.1140175425099139,2.6,2.6,0.0,,,,,,,,,,,,,5.257142857142857,5.449999999999999,1.857884467311558,1.082142857142857,1.5,2.5020068475737878,5.825,6.4,3.072763414257596,0.9892857142857142,0.0,1.7783096479751863,0.5928571428571427,0.0,1.2663018629707792,1017.9107142857143,1019.8,8.781162438738392,76.82142857142857,78.0,8.371096409792496,0.7428571428571429,0.7,0.2757179866516969,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2018-01-01,0.5994,0.5994,0.0,4.333333333333333,4.0,0.5773502691896257,11.32,12.3,2.077739155909616,95.2,99.0,9.909591313469996,5.94,6.0,0.2073644135332772,2.5,2.5,0.0,,,,,,,,,,0.5,0.5,0.0,6.467741935483871,6.5,2.801426721393617,5.551612903225807,5.2,2.2911992869972555,1.5225806451612904,0.9,1.9208045487409957,2.293548387096774,1.7,2.6609403484447505,2.3483870967741933,0.8,3.4809964246204856,1010.483870967742,1009.8,11.805113620641434,86.19354838709677,88.0,5.877344994395223,0.27419354838709675,0.3,0.1367072264543038,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2017-12-01,,,,4.0,4.0,0.0,10.3,10.8,1.7776388834631178,83.2,87.0,13.349157276772193,6.459999999999999,6.3,0.3577708763999662,3.0,3.0,0.0,,,,,,,,,,,,,5.806451612903226,5.8,2.3548077770836255,5.119354838709677,5.3,2.9438201376989297,1.0483870967741935,0.3,1.46966552432242,3.8225806451612905,2.8,3.8695427484660305,3.9096774193548387,2.8,4.408302638658812,1011.5322580645161,1011.1,16.593690738364984,88.3225806451613,88.0,6.630268309533152,0.1806451612903226,0.2,0.09304648452810294,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2017-09-01,0.7783,0.7783,0.0,4.5,4.5,0.7071067811865476,5.98,6.3,3.706345909382987,56.98,60.0,36.06455323444337,14.77777777777778,15.7,3.079682523320292,1.06,1.0,0.920869154657707,20.83333333333333,17.5,7.359800721939872,150.83333333333334,45.0,200.8087813484925,0.25,0.0,0.5,0.5,0.5,0.0,4.28,3.7,2.2416363071054444,14.266666666666667,14.350000000000001,1.6094167335473504,4.95,4.9,2.9879480138271033,2.3633333333333337,0.75,3.6765457822375733,5.446666666666667,0.5,12.531659462692438,1013.1966666666667,1015.45,9.043063025816464,83.36666666666666,84.0,5.850830900156168,1.6466666666666667,1.7,0.5959492894161009,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2017-08-01,0.6249,0.6249,0.0,4.0,4.0,0.0,4.82,2.8,3.06789830339925,51.8,27.0,37.87743391519547,17.2,18.7,4.682146943443788,1.3199999999999998,1.0,0.7155417527999328,22.5,17.5,13.693063937629152,69.16666666666667,75.0,47.58326036188217,0.25,0.0,0.5,1.48,0.5,2.135883891975404,3.916129032258065,3.5,1.82228087743188,17.538709677419355,17.4,1.2895804317320994,6.054838709677419,6.6,3.2617864400412615,1.5258064516129033,0.3,3.1009850403708072,3.064516129032258,0.2,8.561261151711491,1016.0225806451613,1015.8,3.8048110187836723,78.03225806451613,77.0,5.43277907240224,2.606451612903226,2.8,0.8257686483282801,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2017-04-01,,,,5.0,5.0,0.0,8.22,8.2,0.204939015319192,72.0,74.0,3.741657386773941,9.9,9.9,1.2342339054382414,1.6333333333333335,1.0,1.6441816606851365,20.0,20.0,0.0,63.75,50.0,58.78988008152424,0.0,0.0,0.0,0.5,0.5,0.0,4.456666666666666,4.45,1.4999296279788892,8.743333333333334,9.05,1.863094796896342,6.803333333333333,7.15,3.3287117962091908,0.95,0.35,1.1951987282456424,1.06,0.05,1.5833719293541444,1021.0966666666667,1021.25,7.1774407385610495,73.53333333333333,75.0,7.662607621140179,2.13,2.2,0.616522505671934,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2017-01-01,0.0,0.0,0.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.051612903225807,3.8,2.25243537986746,1.8709677419354838,1.3,3.068906871518944,3.0548387096774197,2.3,2.650847546714242,1.4129032258064516,0.3,2.39646809142442,1.7129032258064516,0.1,3.645301167741561,1022.6161290322581,1023.5,10.89190574794238,86.09677419354838,88.0,7.497762413352131,0.3129032258064516,0.3,0.12634294211332991,5,0.36
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2016-10-01,0.9398,0.9398,0.0,5.0,5.0,0.0,5.883333333333333,6.6,2.511904987587442,53.16666666666666,59.0,24.003471971085077,10.2,10.75,1.5861904047118678,3.0,3.0,3.5355339059327378,,,,,,,,,,0.5,0.5,0.0,3.770967741935484,3.8,1.629999712722535,10.403225806451612,9.9,2.024444785847945,4.619354838709677,4.3,2.956394857171289,1.1903225806451614,0.0,2.383458430409499,2.2516129032258063,0.0,4.866731762045702,1021.3516129032257,1022.4,7.828643476929168,84.16129032258064,85.0,5.742297922595259,1.0290322580645161,1.1,0.4386147904976396,5,0.36
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2023-09-01,,,,4.0,4.0,0.0,5.114285714285715,5.0,2.1598059877595266,44.82857142857143,34.0,30.773457951385872,17.75,19.15,3.4407980046917768,1.35,1.0,1.2961481396815722,550.0,200.0,821.5229759416349,1208.0,390.0,2013.422459395941,0.2,0.0,0.447213595499958,0.675,0.55,0.2872281323269015,3.6966666666666668,3.1,1.8407395856617583,18.186666666666667,17.5,2.8345173996447595,6.510000000000001,6.15,4.08259313018903,1.1133333333333333,0.0,2.4900780889138576,2.1233333333333335,0.0,4.395731515408505,1015.5066666666667,1016.6,7.201848528136514,79.5,79.0,6.312685640834652,2.203333333333333,2.2,0.9530594012034204,4,0.29
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2023-07-01,0.9169,0.9169,0.0,3.0,3.0,0.0,5.771428571428571,5.4,3.0131458011599137,61.285714285714285,50.0,34.94144762176808,18.80909090909091,19.8,4.207244833725403,1.2571428571428571,1.0,0.8443086774735545,51.25,15.0,72.5,135.0,145.0,61.37317546507323,0.25,0.0,0.5,0.9,0.75,0.5228129047119374,5.651612903225806,5.8,1.9173016939542817,18.203225806451613,18.0,2.0494663146336167,7.061290322580645,6.8,4.417536711011256,1.8806451612903226,0.4,2.8954268006565904,3.270967741935484,0.3,5.978250555859704,1011.0516129032258,1011.2,5.002958541976602,73.45161290322581,72.0,8.53772920507487,3.3451612903225807,3.3,1.2135893735254188,4,0.29
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2023-06-01,,,,5.0,5.0,0.0,7.779999999999999,8.4,2.4993999279827146,82.2,80.0,28.9775775385038,20.81111111111111,23.3,4.85397889479457,0.7333333333333333,0.9,0.3444802848737017,43.75,25.0,44.60474563690878,252.5,220.0,165.0,8.5,2.0,14.45683229480096,1.2,1.2,0.0,4.366666666666666,4.5,0.9516068282413466,19.273333333333333,19.950000000000003,3.2796273501048185,11.013333333333332,13.2,4.738827796922873,0.5066666666666666,0.0,1.3657557940162246,0.7533333333333333,0.0,3.080663709152443,1017.8766666666667,1017.6,3.927398064311226,64.93333333333334,68.5,11.057224887928355,4.466666666666667,4.95,1.2215654801205797,4,0.29
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2023-05-01,,,,5.0,5.0,0.0,8.528571428571428,9.2,2.157710426751997,80.71428571428571,82.0,20.01428061588596,14.481818181818182,16.3,2.8868038318590976,1.7285714285714289,1.0,2.338599499497,15.0,15.0,0.0,95.0,60.0,91.104335791443,0.0,0.0,0.0,4.15,4.15,5.1618795026617965,4.199999999999999,4.3,1.1071614388213236,13.345161290322581,13.6,2.061605811587785,8.287096774193548,8.8,4.466920851533029,0.7032258064516128,0.0,2.1134719746713277,1.2161290322580647,0.0,3.4211954875446455,1021.7903225806451,1022.6,5.383089102275617,76.45161290322581,76.0,8.635406147601111,3.2129032258064516,3.3,1.1375530999258385,4,0.29
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2022-09-01,,,,5.0,5.0,0.0,4.300000000000001,3.6,2.546145546283076,45.625,36.5,28.898529374347063,17.28333333333333,19.1,4.276964372358536,1.2125,1.0,1.172832347049532,47.5,40.0,29.8607881119482,140.0,160.0,40.0,0.75,0.0,1.5,3.7,0.9,5.901271049528229,3.4833333333333334,3.4,1.303094607292792,15.413333333333332,14.45,3.558158075309315,6.36,7.3,3.486889731551601,2.4566666666666666,1.75,2.7474452779910936,5.263333333333334,2.8499999999999996,6.080487005349343,1012.2966666666667,1013.45,7.275689352601277,76.66666666666667,79.0,9.526571028211333,2.066666666666667,1.9,0.8757219244080217,4,0.29
Gaasperplas strand,Gaasperplas,52.3060961,4.9879584,official,2022-08-01,0.43974,0.6361,0.4467034060761122,4.666666666666667,5.0,0.5163977794943221,5.6,5.05,2.575156028559934,61.625,53.0,33.165978695903775,19.5,21.85,5.388708733841701,1.0375,0.9,0.9605615916892426,20.0,17.5,7.071067811865476,80.0,80.0,34.64101615137755,2.25,1.5,2.8722813232690143,0.98,0.9,0.4438468204234428,3.52258064516129,3.4,1.0422400433741197,20.29032258064516,19.8,2.5232281983806018,8.925806451612903,9.0,3.7201255391525634,0.27419354838709675,0.0,1.1883758887076101,1.425806451612903,0.0,7.503116244727512,1017.8903225806451,1017.4,5.831690666091088,69.83870967741936,70.0,8.613930106719856,3.3806451612903223,3.6,1.0107229462565348,4,0.29
