Sentiment_Score_mean,O2_mg/l_mean,O2_%_mean,T_oC_mean,ZICHT_m_mean,INTTNLETRCCN_nKVE/dl_mean,E_COLI_nKVE/dl_mean,CHLFa_ug/l_blauwalg_mean,FG_mean,TG_mean,SQ_mean,DR_mean,RH_mean,Normalized_Amenities_Score
0.5696443072864279,8.251811399756516,67.85654404699103,7.428056335748953,1.1570629337704825,117.81696761023696,914.4271294857105,2.928858457750972,5.122580645161291,6.516129032258065,4.532258064516129,1.5806451612903225,1.1548387096774193,0.43
0.3404,7.114578406803682,64.2975915766797,12.10396261004746,1.3295966423480796,296.9587996054728,1482.863181218339,4.988095654810074,5.470967741935484,11.506451612903223,2.454838709677419,2.629032258064516,3.8741935483870966,0.43
0.2787,6.193612600710335,65.39611157055559,19.4,1.6,160.0,567.5,3.4645575068685046,4.023333333333333,15.62,6.3533333333333335,1.6866666666666668,2.8800000000000003,0.43
0.6597,5.9593736752862,65.51269281239556,20.83333333333333,1.0666666666666669,142.22222222222223,504.44444444444446,0.5,4.383870967741935,20.548387096774192,7.509677419354839,1.1806451612903226,2.5612903225806454,0.43
0.5792729436780077,6.639349716101548,65.97254466310184,16.8,1.8,513.8888888888889,4637.777777777777,0.5,4.743333333333334,15.169999999999998,5.4,2.18,3.23,0.43
0.83205,6.339276684730891,66.75029952116354,19.09109731414723,0.5934898868564757,36.0,278.0,1.4,3.8806451612903214,18.65806451612903,8.125806451612904,0.8967741935483872,1.3870967741935485,0.43
0.0,7.431305440669042,66.79862234716596,12.480327297832908,2.0363770527597453,184.02069861665927,1125.8919547549806,3.704654967682571,4.776509151971667,12.272510600328323,5.534137585053498,1.6476311660382406,2.2176043561799026,0.14
0.6448272727272727,7.9284579858846955,67.57597801761281,8.492614222692506,1.936891225738877,287.5726880416696,1450.1385644273305,4.862110190906813,6.046666666666667,8.2,2.3400000000000003,4.29,5.803333333333333,0.14
0.5589090909090909,7.009904805276731,66.0460909118336,13.540728292823971,1.909156230269148,329.8083992554367,1586.2644606941662,5.365530499965894,5.174193548387097,13.429032258064517,3.0870967741935487,3.703225806451613,5.274193548387097,0.14
0.6807624999999999,2.35,24.0,16.2,0.35,167.2419089627826,1094.1591951263526,3.5994073704446015,3.6966666666666654,18.186666666666667,6.510000000000001,1.1133333333333333,2.123333333333333,0.14
0.7181533333333333,1.85,20.5,20.1,0.25,154.34639311623778,1056.2609230528653,3.4646434855706616,4.467741935483871,17.796774193548387,6.754838709677419,1.4806451612903226,3.264516129032258,0.14
0.70153,3.6,38.5,19.15,0.25,173.9717108542655,1109.7085075688897,3.6592989098608184,5.651612903225806,18.203225806451613,7.061290322580645,1.8806451612903223,3.270967741935484,0.14
0.55152,4.449999999999999,48.5,20.0,0.25,20.284286026732737,621.136104234393,1.9037408587257298,4.366666666666666,19.273333333333333,11.013333333333332,0.5066666666666666,0.7533333333333333,0.14
0.4894909090909091,8.3,89.0,19.0,0.35,81.65785344459806,795.544505781363,2.5246504748551186,4.199999999999999,13.34516129032258,8.287096774193548,0.7032258064516128,1.216129032258065,0.14
0.6031777777777778,9.35,83.5,10.25,0.7,83.64756814413141,800.8322467998632,2.528222094606967,4.866666666666666,8.886666666666667,6.746666666666667,1.856666666666667,2.19,0.14
0.5524875,8.3,76.5,11.2,0.45,184.38399185869747,1121.5881182301323,3.6802257206826052,5.874193548387097,7.003225806451613,3.970967741935484,3.458064516129032,3.2516129032258063,0.14
0.5201666666666667,12.25,91.0,3.75,0.4,138.39567803292448,967.66053542952,3.119034407495602,4.789285714285714,6.107142857142857,3.717857142857144,0.975,0.6571428571428571,0.14
0.568432875988075,8.7,65.5,4.1,0.4499999999999999,228.28228010263362,1262.4929852758669,4.17860123595,6.416129032258064,6.006451612903225,1.9096774193548387,3.158064516129032,3.929032258064516,0.14
0.82574,8.626714241311301,68.79854454125328,4.91575841021729,2.0847192021688032,203.736271109756,1183.7931744100529,3.8929946571577494,4.867741935483871,4.241935483870968,2.238709677419355,2.661290322580645,2.441935483870968,0.14
0.52476,7.893612454102122,67.52244583811346,9.089922344325576,2.0032858248499115,245.68283993009828,1318.4316220096969,4.389319802532368,5.366666666666666,8.83,3.143333333333333,3.0133333333333336,3.65,0.14
0.6175833333333333,7.207055158557581,67.00875929640718,13.600746853444605,1.8696380771415417,223.14272598960713,1249.7037362287538,4.1533591008004365,4.464516129032258,13.45483870967742,4.761290322580645,1.164516129032258,1.8193548387096767,0.14
0.6437125,6.692089278906823,67.01174352231074,16.492931324645692,1.6775623380283764,207.58570914159145,1201.8000732599417,3.9867783931237297,3.4833333333333334,15.413333333333332,6.36,2.4566666666666666,5.263333333333334,0.14
0.7294352941176471,6.29074407523039,67.76473682477697,20.410994089026467,1.390222029795153,146.2761919184182,1010.0427417264353,3.308111504454236,3.52258064516129,20.29032258064516,8.925806451612903,0.2741935483870967,1.425806451612903,0.14
0.6651714285714286,6.594699573225854,68.07525045283352,18.672729703480375,1.4428905620783423,146.11619630328335,1008.6190180808896,3.298996496580309,3.97741935483871,18.751612903225805,8.470967741935485,0.5870967741935483,1.135483870967742,0.14
0.7422124999999999,6.924792122161592,69.5074918354619,17.424806174606314,1.2754824261892126,80.18806025259448,799.4931513875249,2.5420673852110927,4.153333333333333,17.063333333333333,9.636666666666668,1.1133333333333333,2.52,0.14
0.7284666666666667,7.393464475883058,69.50534705403328,14.410486610762781,1.4723858838839798,79.99514685815399,797.5900365404609,2.5271655915298243,4.280645161290322,13.98709677419355,8.319354838709677,0.732258064516129,1.6483870967741936,0.14
0.55586,8.227249106000887,70.51223556217067,9.86261608735279,1.580945086891191,48.52820020986787,695.8882876915197,2.1497793841735704,5.423333333333333,9.663333333333332,7.643333333333333,1.1900000000000002,1.356666666666667,0.14
0.7528625,8.494433238188627,71.60391743571812,8.67736130572236,1.5542763787503495,-21.80367160124989,473.13447911653066,1.343321755548684,4.112903225806452,7.745161290322581,8.438709677419356,0.767741935483871,0.7290322580645162,0.14
0.7004785714285714,8.685505682398297,70.11193407971068,6.232335244958872,1.6395755860042813,174.5822634408978,1091.836919354751,3.5677306793263925,8.289285714285715,6.889285714285714,4.121428571428572,2.8714285714285714,3.657142857142857,0.14
-0.6058,8.266078587718152,64.83792537489356,5.9934677847324735,2.7926588162721506,235.55949086241318,1286.437108284056,4.265204026795729,5.17741935483871,5.603225806451612,1.6838709677419357,1.4096774193548387,1.441935483870968,0.14
0.7213499999999999,8.351889619682517,67.71247775297356,5.976461080563496,2.196399754086378,256.5951115738684,1351.4298501022647,4.499916027287362,4.819354838709677,5.612903225806452,1.467741935483871,2.641935483870968,1.941935483870968,0.14
0.5233625,7.844359445411421,66.56302659090976,8.544457616502783,2.264760547294949,267.8294844143014,1388.491924976864,4.6392193970959,3.95,7.83,2.006666666666667,2.52,2.563333333333333,0.14
0.5336000000000001,7.272146373976481,66.49970991207165,12.434246120924199,1.9434677121065032,271.8024216243995,1402.7276999486216,4.700907424291058,4.987096774193549,11.996774193548386,3.6,2.725806451612903,4.648387096774194,0.14
0.6547736842105263,6.778646458165279,66.95327684867148,16.54113800271305,1.756043431366769,202.09960878631716,1184.7340160783024,3.927227654149284,3.72,16.516666666666666,6.13,0.3266666666666667,0.4866666666666666,0.14
0.6975450000000001,6.572840366862137,66.24996766050728,17.236560001168108,1.7203160633227759,248.70118037313497,1332.2413841852065,4.459677847986557,4.490322580645161,17.080645161290324,5.409677419354838,0.8870967741935484,2.980645161290323,0.14
0.449378947368421,6.484790204998556,66.20608341399257,18.064290649260442,1.755017377975403,218.9636873635076,1238.8744919676178,4.125904640227827,4.041935483870968,17.990322580645163,6.432258064516129,0.6580645161290323,1.9580645161290324,0.14
0.711,6.552609864084064,67.98515245292397,18.51814609395372,1.4405279817624694,143.12545809538744,999.0852039077758,3.2627515376229526,3.503333333333333,17.80666666666667,8.446666666666667,1.34,3.54,0.14
0.4839666666666666,7.739744482760176,69.06126557918638,11.641322658312877,1.6730380957306408,121.69721961467101,927.9588667717614,2.9895355246331974,4.948387096774193,11.167741935483871,6.783870967741936,2.170967741935484,3.2483870967741937,0.14
0.5822,8.601545265832746,70.90729972256113,7.477351649431675,1.7083467474610723,20.55369426254658,606.4390474065867,1.8204787978192,4.666666666666667,6.6866666666666665,7.223333333333333,1.3233333333333337,1.3533333333333333,0.14
0.6854,8.502729499442362,69.50852483590165,6.862659653109436,1.9012765197152866,130.69772926881848,954.0997772347159,3.0714692471934155,5.122580645161291,6.516129032258065,4.532258064516129,1.5806451612903225,1.1548387096774193,0.14
0.8625,8.889084907334219,70.55724144014103,4.729471706332678,1.8463637751505617,113.19178935507898,897.4449474473837,2.861827755658675,5.15,4.175,4.317857142857143,2.314285714285714,1.6821428571428572,0.14
0.5678396250992372,8.723067595639188,68.3415143422283,4.186793786092192,2.2190903674665634,205.47540013245913,1189.15189573393,3.910397559969772,5.103225806451612,3.541935483870968,1.974193548387097,2.696774193548387,2.490322580645161,0.14
0.8123,8.27256801716073,67.87269162570372,6.283725810053383,2.1037847549547606,265.53935484570275,1379.6239452979216,4.601753228519172,4.861290322580645,5.609677419354839,1.564516129032258,3.525806451612904,3.861290322580645,0.14
0.80465,7.861957695502113,67.58338618322439,9.388441725301597,2.0021614704485797,236.22737315809258,1288.8315669230687,4.283210430619814,4.786666666666666,9.123333333333331,2.9133333333333336,1.586666666666667,1.7466666666666666,0.14
0.6980500000000001,7.390938169010554,66.46326349959222,11.53681081617188,1.9655845885854117,308.6653193353741,1518.6085883960984,5.116604828364274,5.470967741935484,11.506451612903223,2.454838709677419,2.629032258064516,3.8741935483870966,0.14
0.7549416666666667,6.877924534607884,67.63639361692186,15.97084951644699,1.6196938624474435,199.3313603381073,1175.342449560056,3.891576532541796,4.023333333333333,15.62,6.3533333333333335,1.6866666666666668,2.8800000000000003,0.14
0.6313642857142857,6.185380309050634,66.81382421738246,20.298609096136506,1.4750875782890116,222.46293825722768,1250.5899795567434,4.174717141815993,4.383870967741935,20.548387096774192,7.509677419354839,1.1806451612903226,2.5612903225806454,0.14
0.4567571428571429,6.839723507395662,67.74262209259845,16.619124096002615,1.585470427907536,200.35000519553628,1178.772086946888,3.907335505585364,4.709677419354839,17.009677419354837,7.090322580645162,2.161290322580645,2.0451612903225804,0.14
0.67242,6.762789286080272,68.18996849524146,17.44801080677636,1.439803183576028,157.26173324324623,1043.1017593625186,3.419578612737259,4.489999999999999,17.293333333333333,7.956666666666666,1.4333333333333331,2.996666666666667,0.14
0.4158,7.797912148881289,71.09938149598538,13.529623182219972,1.3642597335006026,-37.2326378521535,426.873510904737,1.190490805202519,4.535483870967742,13.248387096774191,10.806451612903226,0.2935483870967741,0.3225806451612903,0.14
0.6810833333333334,8.708118678992637,71.05364245055105,6.925221500398035,1.6183925857556893,64.02919231171747,743.2059634293165,2.3129507973266334,6.238709677419355,6.890322580645161,6.370967741935484,1.667741935483871,1.558064516129032,0.14
0.7047285714285714,8.50239107678275,68.99616650802612,6.4451142460776225,1.7417055812100002,245.55568770495964,1316.1890648184858,4.3761061073502905,8.63448275862069,7.162068965517242,2.648275862068965,3.3241379310344827,4.76551724137931,0.14
0.68364,8.3352932796701,67.54987748628704,6.367205682247281,2.150488129856283,265.8976712334636,1381.0541217942337,4.6083677765061095,5.961290322580646,6.558064516129033,1.3806451612903226,1.993548387096774,1.5096774193548386,0.14
0.6453666666666666,8.415065997384204,68.31469642532964,6.317723512742248,2.0601784568519608,215.19215841533156,1220.7651525363046,4.030445083882624,5.548387096774194,6.080645161290323,2.6,2.4064516129032256,2.335483870967742,0.14
0.81166,8.066920444644495,67.72175963523627,7.61881598291129,2.0716845003520894,242.68867706697944,1308.253431522102,4.347470127780765,4.34,6.6433333333333335,2.313333333333333,2.9833333333333334,3.956666666666666,0.14
0.5759,7.338230702613409,66.61382576422736,11.931175669147393,1.95670903255892,285.6747788063633,1446.1824327863428,4.856479864752819,4.945161290322581,11.612903225806452,3.238709677419355,3.0806451612903225,4.380645161290323,0.14
0.5448411764705883,6.939036717044259,66.96974738760092,15.196069801607727,1.7454501017060076,239.92978710503587,1303.281512085075,4.350884125740541,4.743333333333334,15.169999999999998,5.4,2.18,3.23,0.14
0.4590166666666667,6.554776020018077,67.34652006706106,18.502329319148952,1.5397329189864193,184.74390242507002,1130.6331154072072,3.738352468470176,4.596774193548387,18.82258064516129,7.767741935483872,1.0903225806451613,1.8,0.14
0.6618857142857143,6.563172082077938,67.86571224577109,18.606591908042656,1.475896291910764,163.31143490763066,1062.883441094993,3.4942350513681357,3.8806451612903214,18.65806451612903,8.125806451612904,0.8967741935483872,1.3870967741935485,0.14
0.7219684210526316,6.678735016220913,68.43684650885147,18.251935607363556,1.3372392635789612,127.92068464355107,950.8336747766143,3.0887146663476397,4.496666666666667,17.82,8.76,1.1266666666666665,3.79,0.14
0.6137266666666666,7.7361271974373365,69.30354044601474,12.069632434339084,1.6686753085022108,88.73129420701974,824.2021393312036,2.616960155771486,4.351612903225806,11.661290322580646,7.22258064516129,0.7258064516129032,0.9870967741935484,0.14
0.549075,7.983542430375019,70.35483649987658,11.482160722286494,1.5476492210113717,21.406403007414276,611.1914678835379,1.8483050509723367,4.756666666666666,11.01,8.556666666666667,0.4866666666666666,1.0833333333333333,0.14
0.4450333333333333,8.362079217184766,68.91356849647022,7.522739430075873,1.8712546033930009,187.8359729665097,1134.755017338231,3.725208108337133,6.706451612903226,7.925806451612903,4.1,2.6,2.364516129032258,0.14
0.7605818181818182,8.554284153793319,70.25124277479355,6.797382693172903,1.8017792814885563,112.73221379795919,897.0465304364659,2.8660206038468834,4.775,6.346428571428571,5.1571428571428575,2.275,1.4035714285714285,0.14
0.57479,8.763826880753285,68.38509627497056,4.108374654779109,2.217541899710581,210.24238453429655,1204.1652811667832,3.9649393572911285,5.432258064516129,3.838709677419355,1.8387096774193548,2.329032258064516,1.467741935483871,0.14
0.7745666666666667,8.283439855262102,67.82992559019574,6.557192862283291,2.0865984100180857,271.63112855466323,1399.0354057782847,4.673491000131994,5.612903225806452,6.548387096774194,1.5225806451612904,2.803225806451613,2.364516129032258,0.14
0.7060625,8.320348379597853,68.28545282434725,7.144866388815956,2.059419448139783,193.67975857130904,1153.3956870705529,3.789895803065695,5.1,6.96,3.02,1.2433333333333332,0.7433333333333334,0.14
0.6648785714285713,7.46420075008107,68.05088048442487,12.68666554559859,1.7877809652242904,175.18129392815098,1097.609170970958,3.60342164411244,4.380645161290323,12.496774193548386,5.558064516129033,1.132258064516129,1.2741935483870968,0.14
0.59850625,6.898209927531775,67.05061180146001,15.684299560798237,1.7186130090765346,199.06900323030482,1174.6655589068964,3.8878128309474445,4.36,15.2,6.06,1.26,3.393333333333333,0.14
0.5063846153846154,6.372193271913184,66.39540174101384,18.743230658203167,1.6641656581367297,227.70661440460543,1266.616325488799,4.227789890302825,4.048387096774194,18.693548387096776,6.706451612903226,1.261290322580645,2.6225806451612903,0.14
0.6500190476190476,6.5396598399654176,69.42971224952677,20.32220466780337,1.1814080794972739,62.40929780314668,744.8296717285712,2.353929015412429,3.861290322580645,20.574193548387097,11.061290322580644,0.1129032258064516,0.1225806451612903,0.14
0.5014736842105263,6.8773646480502935,67.64249236791396,16.773775755083523,1.6311747185075824,163.72377289464788,1063.526254038782,3.492242848369324,4.55,17.163333333333334,7.33,0.2533333333333333,0.19,0.14
0.5943136363636363,7.072678779052645,69.36340246293422,16.537363426063735,1.4071262079430644,76.26013191191055,786.8131471000169,2.494548768129788,3.97741935483871,16.374193548387098,9.370967741935484,0.8064516129032258,1.0516129032258066,0.14
0.5098,7.561895742491587,68.11533452188793,12.123596943508794,1.8052418756144393,171.03202098674046,1084.2021924697956,3.5537652862307594,4.693333333333333,11.913333333333332,5.676666666666667,1.7133333333333334,2.053333333333333,0.14
0.36743,8.799388256415517,69.48080978741405,5.087151252546107,2.0460539910236095,113.66252104673524,899.5783626527667,2.870529841094331,5.338709677419355,4.670967741935484,4.445161290322581,2.009677419354839,1.367741935483871,0.14
0.8141142857142858,9.565428480768727,72.24389752289925,2.035580258761186,1.8049765772143624,-15.986022655151103,488.25910477773516,1.380465521934699,5.257142857142857,1.082142857142857,5.825,0.9892857142857142,0.5928571428571427,0.14
0.7026666666666667,8.533949735977053,68.07228890174441,5.430305442653676,2.0910851969176303,249.17913959142913,1327.6633909169868,4.413573917163335,6.467741935483871,5.551612903225807,1.5225806451612904,2.293548387096774,2.3483870967741933,0.14
0.6298083333333333,8.421979461935745,67.66976057136243,5.366828648873003,2.163838835749533,284.8203326515791,1440.0899333681714,4.817931194844496,5.806451612903226,5.119354838709677,1.0483870967741935,3.8225806451612905,3.909677419354839,0.14
0.5822333333333334,7.969321306357842,67.10358721970672,8.136464223288762,2.1682981082003714,262.4741312240344,1371.1741396082084,4.576358464384265,4.6,7.676666666666667,2.1566666666666667,2.716666666666667,2.703333333333333,0.14
0.6133545454545455,7.273781801328136,66.7208187094825,12.95514917321626,1.852835816151217,285.69759942226915,1446.7570017555063,4.862620614156248,6.02258064516129,13.52258064516129,3.532258064516129,1.867741935483871,2.4838709677419355,0.14
0.6075533333333334,6.850051461397871,66.43125563370164,15.132134044773103,1.8023775487521334,246.07724540072172,1322.838735057644,4.419269607307769,4.28,14.266666666666667,4.95,2.3633333333333337,5.446666666666667,0.14
0.6471473684210526,6.488410178165908,66.5005295422308,17.793584960219793,1.684884579668425,239.33797749279194,1302.809504581601,4.355291447438315,3.916129032258065,17.538709677419355,6.054838709677419,1.5258064516129033,3.064516129032258,0.14
0.6498470588235294,6.4647963218545295,66.83850746479038,18.23818700877823,1.574216081676588,223.33073412130688,1252.3587838350954,4.174706738076029,4.312903225806451,17.95483870967742,6.680645161290323,1.7032258064516128,3.954838709677419,0.14
0.6202526315789474,6.782553802099485,68.13131945325789,17.547470337924043,1.4427998087723743,167.2659227605879,1074.760194739065,3.534909967535177,5.0600000000000005,17.976666666666667,7.83,1.0066666666666666,1.6866666666666668,0.14
0.6260307692307693,7.240473530482612,68.81258433621308,14.953120274642615,1.5620574448072362,116.16496322233803,912.1939968835068,2.9418395325661644,4.241935483870968,14.82258064516129,7.787096774193548,0.8,1.035483870967742,0.14
0.6473461538461538,8.209932267455194,70.00805954671695,9.375290879550192,1.723787495115484,63.52979004376076,743.2193404236097,2.318043296869843,4.456666666666666,8.743333333333334,6.803333333333333,0.95,1.06,0.14
0.6639142857142858,8.258939510088602,69.84083560580486,8.861337450832888,1.7275035170298056,102.41299209663919,865.6468460472602,2.758292876358291,5.209677419354839,8.59032258064516,5.980645161290322,1.4451612903225806,1.429032258064516,0.14
0.2342999999999999,8.595224458436007,67.69268880342135,5.03023599324235,2.278479839446041,214.36582132521247,1217.856895704811,4.0167198013002325,5.7821428571428575,4.846428571428571,2.2392857142857143,2.5142857142857147,2.157142857142857,0.14
0.3698999999999999,8.9417870733039,68.53713179714174,3.2947720787493395,2.3522305297758836,116.35972909879695,907.739862269811,2.892988074746283,4.051612903225807,1.870967741935484,3.05483870967742,1.4129032258064516,1.7129032258064516,0.14
0.5330833333333334,2.6500000000000004,21.5,6.35,0.35,143.58561606466083,1016.1257430273571,3.2869549480845004,4.387096774193548,5.112903225806452,1.9387096774193548,0.8967741935483872,0.5612903225806452,0.14
0.4722,4.3,36.5,8.2,0.4,176.01862854632026,1112.1834738385073,3.6377597316119603,4.5600000000000005,5.930000000000001,2.5966666666666667,3.01,2.8266666666666667,0.14
0.7574666666666667,1.8,16.5,13.25,0.35,117.05054586365438,937.5201309921208,3.0180335605434347,3.770967741935484,10.403225806451612,4.619354838709677,1.1903225806451614,2.2516129032258063,0.14
0.39,1.0,10.5,17.3,0.35,80.0,1300.0,2.6194457951917403,3.683333333333333,17.91,6.6433333333333335,0.4033333333333333,0.63,0.14
0.6642857142857144,5.3,55.5,18.35,0.45,50.0,200.0,2.2329526078519164,4.567741935483871,18.151612903225807,7.754838709677419,1.6354838709677415,4.3,0.14
0.7603,5.300000000000001,56.0,17.4,0.35,130.0,290.0,3.1444085313965764,4.525806451612904,18.34193548387097,7.174193548387097,0.5903225806451613,1.1516129032258065,0.14
0.6125166666666667,7.4,78.0,17.75,0.6000000000000001,110.0,510.0,2.8728184832705432,3.88,16.529999999999998,6.193333333333333,2.1266666666666665,4.17,0.14
0.7176,7.05,76.5,18.6,0.45,340.0,1000.0,5.496482569092025,4.551612903225807,14.52258064516129,7.661290322580645,1.2129032258064516,1.7225806451612902,0.14
0.8176,7.6,72.5,12.4,0.45,15.0,580.0,1.7686753209648056,4.873333333333333,8.733333333333333,6.963333333333334,1.5733333333333337,2.1166666666666667,0.14
0.33835,12.9,97.5,4.1,0.45,99.41521061327734,841.838208030531,2.666025238752877,4.951612903225806,5.538709677419354,4.951612903225806,1.7322580645161292,1.974193548387097,0.14
0.5680845296714323,8.6,73.0,6.75,0.5,141.2745784578065,985.5331649918317,3.182260756241181,6.141379310344828,4.703448275862069,3.9,3.1241379310344826,2.337931034482758,0.14
0.9615,7.0,55.0,4.1,0.35,199.05523578005707,1174.9660110163618,3.86074023673799,6.006451612903225,4.95483870967742,2.2193548387096773,3.638709677419355,4.096774193548387,0.14
0.6249,5.25,47.0,8.899999999999999,0.4499999999999999,244.22460966109628,1323.0913777835963,4.405281744996864,6.812903225806451,9.564516129032258,2.2548387096774194,1.9838709677419355,1.4483870967741934,0.14
0.9761,1.65,14.0,8.600000000000001,0.45,262.98898552539043,1396.9685002533204,4.668616350889236,6.916666666666667,10.1,1.9633333333333327,3.85,5.443333333333333,0.14
0.8113,2.6,24.5,12.05,0.45,155.17547257785117,1053.7206247973606,3.4370719076496212,3.4612903225806453,10.535483870967743,4.074193548387097,1.5774193548387097,0.8935483870967742,0.14
0.7495,6.25,63.0,15.5,0.35,130.0,2200.0,3.0782672822183494,4.5,13.746666666666666,5.206666666666666,2.22,4.343333333333333,0.14
0.5667486288420827,4.05,44.5,18.85,0.35,420.0,1600.0,6.454948948123819,4.290322580645161,18.52258064516129,6.751612903225807,2.393548387096774,4.422580645161291,0.14
0.89005,5.3,61.0,23.0,0.55,270.0,1700.0,4.719048960084668,5.32258064516129,18.25483870967742,7.474193548387096,1.670967741935484,3.07741935483871,0.14
0.92955,9.65,94.5,13.95,0.4499999999999999,200.0,650.0,3.8605197586685267,5.280645161290322,12.170967741935485,7.622580645161291,1.0483870967741935,1.238709677419355,0.14
