Sentiment_Score,O2_mg/l,O2_%,T_oC,ZICHT_m,INTTNLETRCCN_nKVE/dl,E_COLI_nKVE/dl,CHLFa_ug/l_blauwalg,FG,TG,SQ,DR,RH,Normalized_Amenities_Score,Status
-0.7906,6.175579234491177,68.69137106513007,19.43527294070669,0.9587907757912788,188.80193220787783,578.704911780208,4.833799753435425,5.3,21.0,11.1,0.2,0.7,0.36,1
0.5859,6.813465144501438,70.29452515723675,17.945775107500303,1.0846620992402674,219.8168274377474,463.3444055358391,4.818939564687443,5.8,16.9,4.4,1.3,2.2,0.36,1
0.25,6.2763673630428585,69.73167164714181,20.18553725278956,1.038525370069543,213.9761699620401,486.87266109695884,4.822305649514706,5.5,20.2,7.5,0.8,1.6,0.36,1
0.0,6.126320671052417,69.86651463692738,20.5630921264682,1.0341592702213767,197.88744830772657,510.80208541559296,4.818460960223525,3.0,20.9,15.2,0.0,0.0,0.36,1
0.688,7.173435248970312,70.67629549510794,16.318889501786792,1.074932960132335,203.54004425142261,478.5919342971056,4.812621230051256,4.8,14.9,14.0,0.0,0.0,0.36,1
0.0,7.643267876041242,70.25203571213385,13.8994400995171,1.083175524823762,192.30338278952263,516.49188055783,4.816676220331979,5.2,12.4,2.2,0.0,0.0,0.36,1
-0.4342,7.2853108986898185,69.76800390460957,14.363116947435572,1.0194892698182922,178.4077689835092,572.5193785446763,4.824631014561605,4.2,14.2,14.5,0.0,0.0,0.36,1
0.5367,7.8914655760936565,71.10952990180043,12.945639137759208,1.1231157999416386,192.64103331478532,486.80357640168677,4.807459784576558,3.7,10.5,9.1,0.0,0.0,0.36,1
0.4754,8.056757007012957,70.95378070676608,11.852966147043325,1.097999631562363,189.31580903713188,506.4677780510501,4.811519010869336,4.5,9.6,12.1,0.0,0.0,0.36,1
0.0,8.160722290252728,70.55475334376234,8.14677383473429,1.15682454075926,244.42038274759602,547.2660179250115,4.861737379591117,7.8,7.4,0.2,7.9,8.5,0.36,1
0.0,9.267366778671207,71.66082674387641,3.375532098460532,1.2304599060843024,202.51605410591742,542.1851139643954,4.830688885434039,2.7,0.1,0.5,6.2,8.9,0.36,1
0.5994,7.899592274887586,71.43147994566542,13.186692661558432,1.1601291512309118,193.20450920334792,469.0541677602587,4.802039133512115,2.5,10.3,6.4,0.0,-0.1,0.36,1
0.8439,7.906074065752875,71.78391969664712,13.428568565638535,1.1842630825971625,195.8364682097897,447.0284015305665,4.796842454707261,1.8,10.1,7.0,0.0,0.0,0.36,1
0.4404,5.4,60.0,20.4,0.9,305.9950252784554,460.8941711170555,4.869900733422986,2.6,18.3,6.4,0.0,-0.1,0.36,1
0.5994,5.4,60.0,20.4,0.9,310.126135350592,446.0364930700671,4.867742294917271,2.6,18.3,6.4,0.0,-0.1,0.36,1
0.6908,6.703020528468391,71.15787661044973,19.001195560944304,1.1438118623379445,204.70503698363905,440.8311613216965,4.800892952813919,1.3,17.2,9.3,0.0,0.0,0.36,1
0.8777,6.535868864328864,70.56145738308913,19.03769728980837,1.0979086023906834,214.97428170060243,432.36073375032083,4.8054692370163306,3.2,17.4,7.7,1.9,6.3,0.36,1
0.5859,6.190070576488339,70.62547021973054,21.468159920221396,1.1104944327239377,212.08567243962693,440.95957081706683,4.806159210387287,2.4,20.5,7.6,0.0,0.0,0.36,1
0.624,6.253185059462915,70.37355104588855,20.889331438752542,1.0703309780212145,212.50885153540662,457.62329784910116,4.811999719428096,3.9,20.3,12.1,0.0,0.0,0.36,1
-0.7893,5.76650051308877,69.03918613644593,21.801330944241684,1.0076604611872995,190.4267002472261,550.7802412502388,4.82568612429892,2.8,23.2,8.1,0.0,0.0,0.36,1
0.796,6.204245400998475,70.80582035185596,21.59354909158312,1.1179045175061901,215.68285044485833,426.7553371548174,4.804221448791008,2.5,20.4,8.6,0.0,0.0,0.36,1
0.5859,6.303089759802255,70.48896968038135,21.115034035321223,1.106046687334132,215.6822801566052,439.8617902724718,4.80845767290168,3.6,20.1,4.1,0.0,-0.1,0.36,1
0.8519,6.299852402738972,70.74101176747745,21.460186713377396,1.1219310140692862,220.99122951960703,417.6509398516537,4.805158998160729,3.6,20.1,4.1,0.0,-0.1,0.36,1
-0.6943,6.072288258753934,69.28954476227457,20.571544401546724,1.0304464996069562,190.11803334504248,542.4504121731684,4.822846715132445,2.8,21.4,5.7,0.0,0.0,0.36,1
0.8787,5.532202623660623,70.57101426523703,24.659946365367666,1.0888529417928972,221.70100746513617,419.8945311699008,4.806223806904121,2.3,24.3,13.9,0.0,0.0,0.36,1
0.0,6.742876240691389,70.31830956881741,17.685078527909866,1.072402718379248,190.06736143248804,513.3519437561336,4.8137360296486635,2.2,17.1,13.2,0.0,0.0,0.36,1
0.2263,6.882118642906606,70.54182481131807,17.27618852080245,1.0842190527316138,193.52067049109405,498.5400590745662,4.8115362473536285,2.5,16.3,13.2,0.0,0.0,0.36,1
0.7351,6.216647681413327,70.16713459370655,21.227379425712783,1.0504488642494145,219.05250365886036,453.0749466086154,4.815348882568596,5.5,20.8,11.2,0.0,0.0,0.36,1
0.5719,6.218633909506289,70.01249824553332,21.015616579627242,1.0407032923577724,215.79528359855362,466.70205483673044,4.817372731131468,5.5,20.8,11.2,0.0,0.0,0.36,1
0.659,6.429398593613813,70.82939068584533,20.4932054713584,1.1283394971869605,211.95122481341673,435.2100148605605,4.804253963277099,2.4,19.1,6.0,0.0,-0.1,0.36,1
0.5994,6.517050336621442,70.56984506476715,19.757278796923423,1.0939610770989425,209.79359119818673,455.2791507223192,4.809297522938448,3.5,18.7,9.2,0.0,0.0,0.36,1
0.8039,6.420891951561665,71.0094896924139,20.254478720720364,1.1186849190179622,208.8737077809326,439.00240080416734,4.803323228005182,1.8,18.9,13.4,0.0,0.0,0.36,1
-0.8433,6.774436205373621,69.25117428060157,16.652869263075857,1.0056742748901861,178.28424637161083,583.6879878170098,4.8278824640769,3.8,17.3,10.0,0.0,0.0,0.36,1
0.6458,7.053735711584803,70.279049387921,17.349932504581908,1.0741130945404969,217.45107688030134,464.1511632593165,4.817873966057413,7.0,16.1,3.5,0.3,0.2,0.36,1
0.0,6.967787275417972,70.10066851544079,16.6943786664822,1.0547554783416988,192.62175700340526,520.0628587866613,4.817890544128685,4.0,16.1,10.8,0.0,0.0,0.36,1
0.4215,6.617435890133878,70.3590500256988,19.00287992341947,1.0757416998571916,206.0587125184668,475.84687488712916,4.813265463944177,4.0,18.2,9.8,0.0,-0.1,0.36,1
0.8591,6.595867488278248,70.71696218442146,19.328535602513462,1.0814851105731869,211.65242765082644,451.786570647535,4.809655890469761,4.0,18.2,14.8,0.0,0.0,0.36,1
-0.4767,6.990987393358335,69.57913610731742,15.807481202296692,1.0107707107488206,181.83173159634248,568.7636744165693,4.825802784934396,4.3,16.0,13.6,0.0,0.0,0.36,1
0.8218,7.053641163128059,71.11482426839275,17.176535869852195,1.1179918016186559,204.23545258786976,453.55535596896107,4.804905957451346,2.9,15.3,13.0,0.0,0.0,0.36,1
0.4215,7.119010626356249,70.9411277801697,16.443489798281696,1.115745637816774,194.24079382847162,481.2412855184002,4.806522582702442,2.0,14.8,12.0,0.0,0.0,0.36,1
0.3506,7.6630284078202235,70.49835383009864,13.585264917428368,1.0641512645789017,192.9763589789352,514.3843694889138,4.816645185418803,5.3,12.1,12.5,0.0,0.0,0.36,1
0.6666,8.255204012264539,71.33609180686378,11.396899689662241,1.1381353793342726,192.50566413778756,481.3683422928025,4.805735104713064,4.1,8.4,7.8,0.0,0.0,0.36,1
0.2846,8.25985314909978,70.97413662915427,10.90122930237849,1.1153240529702675,184.88153384956308,513.2651274836007,4.810472299265858,4.1,8.4,7.8,0.0,0.0,0.36,1
0.4404,8.842224198126399,71.9237034673918,8.786632473803273,1.214650298263635,180.50354337143403,479.2720596777367,4.796291963490737,1.6,4.6,0.0,0.0,0.0,0.36,1
0.7233,8.625788813395983,71.42137876382347,10.099647847798899,1.1603644459653886,196.30969456427397,469.93078559215473,4.804878785066299,5.2,6.5,0.4,0.0,-0.1,0.36,1
0.4404,7.985068145413611,71.71282106101238,11.00220956239064,1.2434313538523867,242.3260060610712,485.6232851163677,4.840686049878718,4.7,9.2,0.0,5.2,1.9,0.36,1
0.2732,8.35771916130916,71.53080407409159,10.652025238704859,1.1877460444079464,183.1684002689724,489.1351842223694,4.801158696528195,1.5,7.3,1.8,0.4,0.8,0.36,1
0.6995,7.040441711447246,71.09590462308317,17.642539942241818,1.1466817586018632,206.8270084878693,440.3702398121709,4.802402313842715,2.7,15.5,4.3,0.0,0.0,0.36,1
0.0,6.374393967991403,69.95351450968927,20.027924085346164,1.0776036412590493,203.83206686947597,485.9833613247383,4.814686735087266,3.5,19.6,2.5,0.2,0.6,0.36,1
0.0,6.9943804317414875,70.0865830175724,16.654173270508608,1.0574805992432026,193.63459828150758,517.6963548189783,4.817862239936542,4.2,16.0,9.3,0.0,0.0,0.36,1
0.5244,6.769400651000688,70.49596301483469,18.674744572701535,1.0974226197813657,209.5261801210197,459.36306605419577,4.810485921744305,4.3,17.4,5.0,0.0,0.0,0.36,1
0.0,6.775782869211161,69.99908004313093,17.99430072167644,1.0661078042177792,199.05996566252702,503.15017116951867,4.816989023376466,4.3,17.4,5.0,0.0,0.0,0.36,1
0.6204,6.583629652073588,70.36527986054939,19.346384743571058,1.0685332356134438,211.35766454611075,464.3195391474137,4.813456092912887,4.8,18.5,10.5,0.0,0.0,0.36,1
0.5983,6.920078022512023,70.72655182783737,17.334398696378422,1.127625469409967,217.20660995878893,454.67837205312935,4.814048713112047,3.9,15.8,3.9,1.7,2.8,0.36,1
0.8268,6.56213098596871,70.94272510135633,19.858485820999235,1.122983960392256,212.53384060444728,432.80501127086063,4.804020979673171,2.8,18.3,8.8,0.0,0.0,0.36,1
0.4404,6.377867666429407,70.25318165928542,19.870425388198505,1.0534813102263723,205.415008356832,482.1425850286387,4.814821927306,3.8,19.5,15.0,0.0,0.0,0.36,1
0.5244,6.8067454766669835,70.74273570832653,18.077323049541704,1.0988405123622833,201.62329696464917,470.9496466475639,4.8085105015566025,2.8,16.8,12.1,0.0,0.0,0.36,1
0.4754,6.442852944159866,70.51795097396382,20.339562086709996,1.1118360746578766,211.10973616551883,448.0077161863096,4.8077878458597,3.2,19.2,3.4,0.0,0.0,0.36,1
0.4019,5.98710522790404,70.2093205213261,21.789218289568133,1.0590713258450375,207.7252490144183,472.47878832840524,4.813201558681848,2.9,21.7,14.5,0.0,0.0,0.36,1
0.6696,7.028260994242376,70.63089718593355,17.17996843065874,1.081985590709973,206.3345684563135,470.06203282365004,4.811811384429393,4.7,15.8,11.3,0.0,0.0,0.36,1
0.5859,6.678025795879224,70.63387076291784,19.12589787392529,1.106117672672692,209.51486729283556,452.7480491093029,4.80829893984948,3.6,17.8,6.4,0.0,0.0,0.36,1
0.5994,6.536275743149401,70.62844161415242,19.30224162991329,1.081308333070023,204.9351623186301,468.2690242134595,4.810016102257234,3.0,18.4,15.1,0.0,0.0,0.36,1
0.5994,7.824237638556526,70.83729739961838,12.598896074696022,1.1219523723060618,219.0253099764425,487.9251784197613,4.826141324265752,6.5,10.8,5.3,2.3,2.1,0.36,1
0.743,6.5339263351637555,69.953550408958,18.360635957760515,1.0482710231887111,218.04215467347353,455.5841844312463,4.815127239643582,5.2,17.3,7.8,2.8,8.7,0.36,1
0.5994,8.462863815206322,71.28795091140715,9.938645237929826,1.114857579392483,185.72084130024655,506.05795628748865,4.808918970766158,4.3,7.1,13.4,0.0,0.0,0.36,1
0.6597,8.447306677427823,71.39647856647224,10.264108360250255,1.1318568375162847,188.3188395208074,492.90881368671626,4.806516421591677,4.1,7.2,10.7,0.0,0.0,0.36,1
0.7899,8.815008499095491,71.9707173029601,8.889306514571409,1.206028943721682,194.9625731877743,464.8292797800482,4.801973398564196,3.3,4.8,2.3,0.7,0.6,0.36,1
0.9106,8.412971813561107,72.73843560948048,7.408481532346805,1.3536860508336233,294.9561625678964,471.12019821991544,4.872043477438067,6.5,5.7,0.0,10.6,4.6,0.36,1
0.3182,7.832840021324424,70.56710360941847,11.153475451973442,1.126088497259289,233.0257238039469,516.3195075279127,4.844498578024275,7.4,10.1,3.6,5.0,5.3,0.36,1
0.6369,7.29145081070428,70.58794250369027,15.976930235142227,1.0811179877860173,205.62345514598496,475.6658011610275,4.813197744615713,5.5,14.4,9.0,0.0,0.0,0.36,1
0.8402,5.890879242424008,70.83650063905306,23.056734191127013,1.118142246032427,217.22021028945255,419.25940041707054,4.802809069416609,1.7,22.1,10.9,0.0,0.0,0.36,1
0.0,7.20290648293096,70.77863080243571,15.93782694122401,1.1316115803998983,187.15148257555006,497.50573635983164,4.806503916618055,1.2,14.3,5.5,0.0,0.0,0.36,1
0.6901,6.415977629737538,69.63710373594611,19.53441195334259,1.014998898124439,228.3174058702325,469.66369772266626,4.827212297729506,8.2,19.4,8.3,1.6,3.5,0.36,1
0.8793,6.044312322818641,70.4771134532416,22.181398444545216,1.0917593502520848,230.12957045373219,428.38670506318795,4.814985436291126,4.8,21.6,8.4,0.7,0.3,0.36,1
0.5994,6.4527159924677235,70.29571376690039,19.815389369866963,1.0640224309004385,211.3569987776939,464.27913734866115,4.813377269974521,4.5,19.1,11.1,0.2,0.7,0.36,1
0.0,6.180899644731032,69.30149477153726,19.97654485882626,1.0144865151730098,187.86793814628004,487.7831835053912,4.804109211632811,2.5,19.3,4.6,1.2,8.8,0.36,1
0.6908,5.174121817691777,70.15592182814805,26.372922663101505,1.0711426599752336,225.2398256678946,423.1189177334518,4.809694640527675,2.8,26.6,10.7,0.0,0.0,0.36,1
0.0336,5.245593020981423,69.46588146606278,25.179156586458333,1.023382167156747,212.23440937221676,482.34013130913036,4.819377368131919,3.3,26.3,11.0,0.0,0.0,0.36,1
0.7184,5.3064422194315615,70.01228903203774,25.694327192660857,1.052287742649332,226.36522481665997,430.57103625175023,4.813029566490997,4.0,26.0,11.3,0.0,0.0,0.36,1
0.3506,5.310918534949886,69.66378873266203,25.21708224909292,1.0303243765847228,219.02450460721275,461.2821294275982,4.817590666377167,4.0,26.0,11.3,0.0,0.0,0.36,1
0.8114,5.26016993728602,70.41791189633732,25.907954810371386,1.080900463926687,223.13103171368266,419.7273794649627,4.807108640361853,2.1,25.9,14.0,0.0,0.0,0.36,1
0.2211,6.25422116358903,69.98003239115818,20.56972071023423,1.064721088371746,211.96644659871777,479.96531624959516,4.818581153276039,4.4,20.4,6.5,0.4,0.3,0.36,1
0.8661,5.565393203992362,70.2298268632848,24.404187617873298,1.0541089329815332,224.47238369334355,431.72664589522356,4.812164274559761,4.1,24.4,14.5,0.0,0.0,0.36,1
0.3182,6.466552450889216,70.44380545507623,19.48333586962243,1.0821902612945618,200.84341456967013,480.8545708051138,4.8110075400925645,2.5,18.8,12.3,0.0,0.0,0.36,1
-0.6801,7.052427353914264,69.26199272025208,15.541343910296952,1.0005134742464552,182.14175943376517,579.1603830539611,4.829380992125243,5.3,15.9,8.7,0.0,0.0,0.36,1
0.9061,6.614766416241502,70.70055956916647,19.950808470192356,1.110602019526569,220.52922200974922,424.80390689073647,4.807309573845885,4.8,18.4,4.1,0.0,0.0,0.36,1
0.4215,7.26147307821854,69.89520071374676,15.506393388687137,1.0356212132473246,213.40758805001656,500.9090271895875,4.826775916337465,8.1,14.7,6.4,1.0,1.7,0.36,1
0.7964,6.710950328419569,70.00892934544174,17.02517700479698,1.0803760465005556,241.2398239978845,452.0159461482617,4.8299746521533695,7.1,16.1,1.9,5.0,10.3,0.36,1
0.0,6.785079630743492,70.11414951972885,17.321643386374646,1.045682985785458,190.6006900187988,524.7655525938881,4.817902813657797,3.3,17.0,15.3,0.0,0.0,0.36,1
-0.8038,7.53301476918758,69.7203598642155,7.965623189159601,1.1517562269084358,292.6452067247985,625.9914168491623,4.919372699935407,11.0,10.5,0.0,13.8,11.1,0.36,1
0.6249,8.718332734628696,71.25873889505661,7.261006414701079,1.162252519331041,207.7445607505681,494.93597559087584,4.820131582814997,4.9,4.0,3.2,4.4,8.6,0.36,1
0.0,8.561989135316292,69.76475347138862,9.240612047420804,1.017399516127373,190.9437632632878,558.670828730736,4.829849950987272,10.0,7.7,3.0,0.0,0.0,0.36,1
0.707,8.233438465101532,71.08696872561777,10.714385136483934,1.1514956771428224,234.56808859807165,487.9264833480588,4.837036814167007,8.5,8.8,1.9,3.1,0.7,0.36,1
0.6114,8.593317486778382,71.40941317069108,9.893768793404739,1.1569400317739404,193.0554390897039,482.47612171435594,4.806470622396294,4.6,6.5,2.9,0.2,0.1,0.36,1
0.6249,8.286420416356552,71.60955789898614,9.520929151301495,1.2245741118396527,248.8109515987078,487.2417120917585,4.846019452960574,6.9,7.6,0.0,5.6,2.6,0.36,1
-0.0516,9.016362909797394,71.11552012166432,6.676445193564028,1.1326486648894232,174.30039844994985,552.4940060136523,4.815406476969065,4.0,3.8,6.6,0.5,0.1,0.36,1
0.8225,8.948481277862218,71.71378540045367,8.666132156277676,1.1806159634844278,193.73848833580337,465.2655220964707,4.801607002694265,4.9,4.5,0.0,0.0,0.0,0.36,1
0.5719,8.25716773399131,70.56518001857225,9.12834890721799,1.1147902238425793,215.51508914575038,495.14192605827066,4.825711696228754,6.4,6.6,1.3,5.1,11.2,0.36,1
0.4215,1.6,16.0,12.4,0.4,695.1696948332441,488.97102409617946,5.124503291464251,5.9,11.5,1.3,5.9,18.5,0.36,1
0.3164,7.747965043827249,70.47975075287545,10.328930426561328,1.1465906513060862,244.08085393828583,509.5787235588273,4.849551193923435,6.8,9.2,0.0,8.0,12.0,0.36,1
0.8899,7.374585526790907,70.60117058047405,15.641420952148799,1.0796869588971845,215.80565671611498,461.3040908656294,4.815885980919678,6.9,13.9,7.9,0.6,1.1,0.36,1
0.8016,6.534564321220687,69.253602002587,19.587155507145248,0.9673250536909972,233.7503214542428,475.81306449507156,4.833582486949519,11.6,19.8,8.1,0.5,0.8,0.36,1
0.8524,5.970387817250681,70.38997641776514,22.437986582466827,1.0643909390786401,219.94505663830546,439.3617225647231,4.811466816891898,4.2,22.0,13.9,0.0,0.0,0.36,1
0.5994,6.45685111640589,70.46881095552814,20.440572619464156,1.104554056863897,216.10421763897716,441.4230251616709,4.809333438227384,4.2,19.3,2.9,0.0,-0.1,0.36,1
0.0,5.992865829982287,69.76184674144815,21.634680946226858,1.0471949839278523,204.65409341209852,493.39187117990423,4.81765377242465,3.5,21.9,8.4,0.0,0.0,0.36,1
0.0,5.992865829982287,69.76184674144815,21.634680946226858,1.0471949839278523,204.65409341209852,493.39187117990423,4.81765377242465,3.5,21.9,8.4,0.0,0.0,0.36,1
0.4576,6.408920033248142,70.20133655903327,19.6042141025902,1.0949699838674132,222.74083918498468,458.20176622370855,4.819029551436265,4.6,18.9,2.9,1.9,3.4,0.36,1
0.4215,7.042310728243373,70.15834673206439,16.427959445655112,1.0729176218073349,214.23141887047382,484.0497143241746,4.8216040115207885,6.0,15.4,4.8,1.6,3.1,0.36,1
0.0,7.839941732646745,70.83475726561366,12.533114804170673,1.113013208407411,179.37776514835446,525.0932200207735,4.810073050770829,2.3,10.6,9.6,0.0,0.0,0.36,1
0.1989,8.043097132837303,71.07988304833128,11.772974792968562,1.1263009901984198,181.25527066920836,513.5283568802797,4.807791844550538,2.5,9.4,9.7,0.0,0.0,0.36,1
0.5859,9.011429152667024,71.57742520137504,7.13426392169351,1.1839073650291638,203.00413182979787,494.4193861339868,4.816972804245566,5.4,3.6,0.9,2.1,2.1,0.36,1
-0.4228,8.199416875670842,70.25463316795847,10.710291953409929,1.0884986117463384,176.48825543438738,557.1271378685383,4.818403293040667,4.5,9.0,1.6,0.0,-0.1,0.36,1
0.6808,9.175888862285268,72.20904887018632,7.251072364523402,1.2193221471708569,180.30782939113192,475.0296653813866,4.794958977932269,2.0,2.6,3.0,0.0,0.0,0.36,1
0.9151,8.926336608476014,71.73490797366803,8.41661811594323,1.1573535959265708,191.2878117656703,476.24888573375983,4.8034641511319345,4.9,4.5,7.5,0.0,0.0,0.36,1
0.5059,8.414647589387998,71.42599390746324,10.430082686951003,1.1486074281053238,185.46910791080995,493.6565833398936,4.804588061442909,3.2,7.3,7.9,0.0,0.0,0.36,1
0.0,7.250540463914317,70.53844968095548,15.537065378821488,1.101035802617485,187.97947688368617,510.23482074155345,4.8113224306021785,2.5,14.2,7.7,0.0,0.0,0.36,1
0.5106,6.414817925611519,70.52820287124707,19.92516527163216,1.122700517379979,224.808928289224,449.8487171327379,4.817751657459172,4.0,19.1,3.0,1.5,1.3,0.36,1
0.69,6.471020560777232,70.45229241679641,18.66783421543974,1.1257216020187215,234.82540882740955,440.22461001159354,4.821444970853323,4.3,17.6,1.8,4.0,7.5,0.36,1
0.8225,6.315036619478327,70.11893386747234,20.664927742914756,1.0649186813466205,222.82304847228284,435.1138745883095,4.81218190341928,5.6,19.7,5.0,1.0,3.5,0.36,1
0.6652,5.166617231646454,70.13512935544655,25.949247366659023,1.0777878588644683,228.5802550277706,424.51289124777577,4.812285627303674,2.6,26.2,10.0,1.0,2.0,0.36,1
0.9201,5.720876322007062,70.66006919641924,23.78211018273783,1.0926805561746988,220.69128195035978,420.92064901952926,4.805894554468259,2.5,23.2,13.9,0.0,0.0,0.36,1
-0.7043,6.198819464988338,69.18651999264347,19.449044324919058,0.9955039886444457,184.85099529409354,567.4003317232591,4.827234510957958,3.3,20.6,13.3,0.0,0.0,0.36,1
0.9168,5.9696720476336855,70.55768084322446,22.788430425252834,1.0909205611224522,222.87644117918853,421.621393676518,4.807801878703796,3.8,22.0,9.8,0.0,0.0,0.36,1
0.4215,6.227131156354623,70.13225510999892,20.59096667529095,1.0645299897756253,209.53931924315634,467.828628685319,4.8130142740020885,3.6,20.1,9.6,0.6,2.0,0.36,1
0.7783,4.751070029811722,69.62483046593877,28.48087877777727,1.0239113654782859,236.39707240569146,419.52756912558425,4.816625130697958,5.0,29.5,11.1,0.0,0.0,0.36,1
0.0,4.76054234185065,68.88737047952182,27.47098280284805,0.977434780899463,220.86340590484065,484.5151814658884,4.826276854573452,5.0,29.5,11.1,0.0,0.0,0.36,1
0.0,6.3,75.0,24.2,0.6,140.55674094710457,609.4268563930686,4.809316965896193,3.0,27.5,10.7,0.0,-0.1,0.36,1
0.2625,5.516220096670533,69.94167698560688,24.306977253272045,1.0645255935585745,213.7984552359676,459.07173691523167,4.813041281212525,2.7,24.6,8.5,0.0,0.0,0.36,1
0.796,6.387043529102748,70.4385126850496,20.346655533458005,1.064794896004333,215.21215267322123,452.943637489876,4.8125622701560875,4.7,19.6,13.4,0.0,0.0,0.36,1
-0.4585,6.507454283499493,69.69064222938634,18.21204241798673,1.0284246888352033,184.14545575196348,551.1049956063416,4.82154876534082,2.6,18.6,14.0,0.0,0.0,0.36,1
0.6392,3.7,39.0,18.2,0.3,487.05880360094693,516.1532802048532,4.999949634816576,5.5,18.3,7.1,0.0,0.0,0.36,1
0.784,6.8782755428770725,70.5803341957749,17.622135699204442,1.1155326301672854,237.13215139611134,450.59458458501194,4.826888245746565,6.8,16.6,3.1,2.3,1.7,0.36,1
0.86,6.5985541262731875,71.11518785230831,19.82253747546732,1.1420740840433883,212.34623490996069,424.27340114574645,4.801096678435598,2.2,18.0,7.4,0.0,0.0,0.36,1
0.4199,7.164507009667833,70.56709172705098,16.420266973071392,1.0910078831753403,201.16409647863634,483.27775103326894,4.812277892461272,4.3,15.0,8.1,0.0,-0.1,0.36,1
0.8012,6.4656426360958905,70.53597020040745,20.50172178159756,1.0981264262336978,219.98411216751197,433.01096404707823,4.809507415900388,4.8,19.3,5.0,0.0,-0.1,0.36,1
0.7783,7.795526995145054,71.58879663146226,14.29596897491195,1.1899642809969073,201.3895962100721,436.72186757251984,4.797461640409097,2.5,11.0,0.3,0.0,0.0,0.36,1
0.9432,7.433529298327461,71.78132676184123,14.78778740823362,1.2346340504576787,247.00596487998178,431.669322256359,4.827124915977938,4.5,12.7,0.4,3.9,1.4,0.36,1
0.7609,6.8774671503367895,70.93969164914776,17.979061244427776,1.107207112612997,205.7319082906563,455.5407341374821,4.806580124372595,3.1,16.4,12.7,0.0,0.0,0.36,1
0.0,6.306878932700387,69.99549007188473,19.745620861581692,1.046297901942637,195.92065308650285,510.65781832990797,4.817021065629525,2.8,19.8,14.2,0.0,0.0,0.36,1
0.9468,7.845230791197803,71.30539660436325,12.85652031853693,1.1407509219344547,224.3904582918815,468.8117386023978,4.823893870740424,6.3,10.8,9.8,2.0,0.5,0.36,1
0.2023,6.818391132440682,70.38217340007941,17.595993887953973,1.0732462370232696,195.55070019626714,500.19233706905015,4.813542578885129,3.1,16.8,12.4,0.0,0.0,0.36,1
0.7574,8.476685787084723,71.82766979558897,9.650438055572927,1.1914787111950425,210.97519293724804,482.2902083134936,4.818516497910399,4.3,6.7,8.0,2.1,0.5,0.36,1
0.5719,9.530846777950883,72.2614169753883,4.012690287109002,1.2537419943334314,221.19898285508884,509.5870806667631,4.83408058530525,5.9,0.5,1.0,4.0,0.4,0.36,1
0.5994,8.602892545440508,71.69504763145622,8.977539625578878,1.2114963998877002,221.30267380408418,484.4938397817309,4.826307324196612,5.5,6.1,0.0,3.0,0.9,0.36,1
0.0,8.943760773774066,71.13539893615184,7.695328391129571,1.1510356542205908,175.18784099739264,528.3917992272918,4.8084038752957445,3.8,4.4,0.0,0.0,0.0,0.36,1
0.4404,8.556308543638146,70.98786929970149,9.171771128052363,1.1386298693078558,212.4242622068125,508.4779979531577,4.82816397487569,7.3,6.8,1.6,2.1,1.0,0.36,1
0.6369,7.342810788267557,70.55381653806688,10.416267105954013,1.183221944104849,295.8848848027949,496.2004162960993,4.880791374385921,9.1,10.4,0.2,13.4,17.6,0.36,1
0.4215,8.79067874485453,70.63440964697249,5.445890520431512,1.1306840034512824,232.3903903376647,532.4580093207014,4.849147179671037,8.7,3.4,1.6,7.4,11.5,0.36,1
0.2144,7.982011900525631,70.01649023889216,8.783035132098284,1.1010279692903673,235.41098741085966,529.1423888792169,4.849932249873365,7.9,7.6,0.0,8.2,14.7,0.36,1
0.4215,6.877547652137365,70.57449062509407,17.442415300025324,1.1292658703864173,213.371315050352,458.5777604180489,4.812494949700212,3.4,15.9,0.7,1.8,3.7,0.36,1
0.6705,6.743442780558136,75.8714128871075,20.186101825473322,1.1084503211651473,30.0,20.0,0.5,4.8,18.6,1.5,0.2,0.1,0.36,1
0.0,5.765931077072823,67.54703278201042,18.16492589364639,0.8939965203635705,209.0913963031196,511.1909877499302,4.825983291988604,5.8,18.5,3.5,8.4,29.3,0.36,1
0.5413,6.617908426336809,70.7453618498123,18.864581254225875,1.093776278655037,201.52213854514162,470.5047962830604,4.808242398534885,2.3,17.8,14.8,0.0,0.0,0.36,1
0.6369,6.245915381385749,70.24866938586688,20.757538431170552,1.049880857252779,212.47359540422326,466.1708718136774,4.814795555164875,4.5,20.4,14.8,0.0,0.0,0.36,1
0.4215,9.79976366257981,72.08466620032215,4.039536287714704,1.2133543324841707,171.6502674304013,505.39704534220846,4.798670408342476,3.0,-0.9,0.0,0.0,0.0,0.36,1
0.4215,8.505476742264406,71.70129867997535,9.489399015238796,1.2073192121345322,200.8722451418032,488.3403838547283,4.813149778148484,2.9,6.3,1.7,2.0,1.5,0.36,1
0.4404,6.6374718844533245,69.5915103873328,18.73889664360104,1.102796286018859,204.54510195562239,459.9637369497532,4.806325095169089,1.5,17.2,8.0,0.0,0.0,0.43,1
0.7506,9.922262140338752,70.80849434898606,3.146988007186806,1.1597539536800179,180.32934529134695,503.24701374203596,4.803905298193367,4.8,-1.9,4.9,0.0,0.0,0.43,1
0.0,6.492140201306581,67.42793982397784,17.890103419691695,0.9270779158295754,180.34534834304668,502.62859285752984,4.803495968277026,4.3,16.8,3.4,1.2,12.5,0.43,1
