Sentiment_Score_median,INTTNLETRCCN_nKVE/dl_median,E_COLI_nKVE/dl_median,CHLFa_ug/l_blauwalg_median,FG_median,TG_median,SQ_median,DR_median,RH_median,Normalized_Amenities_Score,Status
0.6249,75.0,170.0,0.5,4.0,19.0,7.0,0.0,0.0,0.07,1
0.5994,35.0,80.0,1.6,3.3,20.0,11.7,0.0,0.0,0.07,1
0.43095,40.0,145.0,0.5,4.25,17.0,7.25,0.0,0.0,0.07,1
0.64785,22.5,85.0,0.5,3.9,17.8,10.3,0.0,0.0,0.07,1
0.5419963280206808,15.0,15.0,0.5,4.5,11.05,3.9,0.3,0.1,0.07,1
0.5297471646736601,208.55122322693427,522.2959748662747,2.362493472851812,6.0,8.8,2.2,3.65,3.9,0.43,0
0.87505,240.52564796227148,648.2749821773616,2.812718147528195,4.8,12.4,2.4,3.4,5.0,0.43,0
0.89075,180.0,1100.0,4.946774653018531,3.1,17.5,6.15,0.0,0.0,0.43,0
0.0,145.0,350.0,1.8162001980651494,5.8,18.0,6.8,0.4,0.3,0.43,0
0.0,47.5,150.0,1.2439660719667933,4.5,19.950000000000003,13.2,0.0,0.0,0.43,0
0.5632,17.5,75.0,1.0026283351423912,4.3,13.6,8.8,0.0,0.0,0.43,0
0.5994,55.7789947586307,211.31497106282654,1.4727660399030134,4.35,6.65,2.9,0.0,0.0,0.43,0
0.5335833088304879,154.97049186765926,423.63610883307973,2.0934399227579235,6.1,6.3,1.2,2.2,2.2,0.43,0
0.538532566522938,147.85568262555964,458.0149979736308,2.2645370574722117,5.65,9.4,2.3499999999999996,1.75,1.85,0.43,0
0.5494644025167298,95.88182246713941,424.83424888487616,2.2779139307614638,4.4,13.7,4.3,0.3,0.2,0.43,0
0.7184,55.0,635.0,3.3068091171926657,3.4,14.45,7.3,1.75,2.8499999999999996,0.43,0
0.5994,115.0,210.0,1.303006093953361,3.4,19.8,9.0,0.0,0.0,0.43,0
0.88,40.0,235.0,1.6290061379694023,4.2,17.4,9.2,0.0,0.0,0.43,0
0.7783,30.0,125.0,2.3,4.0,14.0,9.0,0.0,0.0,0.43,0
0.8248,20.0,90.0,1.0574023512553359,4.6,9.9,8.2,0.0,0.0,0.43,0
0.9201,128.35131725101022,345.26063007797666,1.8359725497678787,7.8,6.949999999999999,3.85,2.1,1.5,0.43,0
0.5424048112038572,87.58931153772198,318.00394130533897,1.83845108678377,3.3,8.1,1.45,0.9,0.4,0.43,0
0.5430737598134544,147.5290526574088,518.2227798797094,2.525989394622578,5.4,11.9,2.7,1.3,1.5,0.43,0
0.0,50.0,370.0,2.179729601248098,3.45,16.45,6.0,0.0,0.0,0.43,0
0.18675,110.0,590.0,2.9524092042618184,4.5,17.0,5.6,0.1,0.1,0.43,0
0.8591,60.0,260.0,1.6767601687200657,3.6,17.9,5.3,0.0,0.0,0.43,0
0.3681999999999999,40.0,310.0,1.9522040500129463,3.55,17.85,8.149999999999999,0.0,0.0,0.43,0
0.5421528756753858,37.5,90.0,1.005752435337595,4.4,11.1,5.9,1.2,1.3,0.43,0
0.5410911987895018,20.0,40.0,0.8394577262799204,4.4,6.85,7.0,0.0,0.0,0.43,0
0.5417587895860174,47.67663433469754,171.1721569702141,1.3239678972680902,4.2,6.3,3.3,0.0,0.0,0.43,0
0.8176,27.26347248517444,62.84860108138764,0.9183223639407075,5.15,5.25,5.2,0.0,0.0,0.43,0
0.5344249294701797,80.60385343600672,189.51881667175593,1.30352371445245,4.8,3.2,1.5,1.4,0.8,0.43,0
0.5994,117.45158788713397,324.0181060772515,1.774767206231233,4.7,5.5,0.9,2.0,1.3,0.43,0
0.5442815840320778,87.42907671507518,345.83656083758984,1.9592733026044933,4.5,8.9,2.3,0.3,0.25,0.43,0
0.9565,220.0,750.0,3.319126901062871,4.55,15.35,5.95,0.0,0.0,0.43,0
0.0,60.0,580.0,3.058770851989047,4.0,20.4,7.5,0.4,0.3,0.43,0
0.5708486201384603,55.0,630.0,3.286553376933966,4.2,17.3,6.4,0.3,0.3,0.43,0
0.0,213.10673314170452,533.8203605909099,2.3986859769952042,6.0,8.8,2.2,3.65,3.9,0.29,1
0.8988,242.76682043837883,656.4841749500712,2.84143212268564,4.8,12.4,2.4,3.4,5.0,0.29,1
0.7783,83.32138628179248,430.49639923267216,2.3424051334999696,3.1,17.5,6.15,0.0,0.0,0.29,1
0.6625,105.67013385512729,514.0316691215477,2.6361520913395347,4.3,18.2,6.0,0.2,0.1,0.29,1
0.6529499999999999,115.89144461616522,525.8842938966361,2.6571963152217197,5.8,18.0,6.8,0.4,0.3,0.29,1
0.3681999999999999,36.492905900158135,209.84815513631412,1.5358870632422317,4.5,19.950000000000003,13.2,0.0,0.0,0.29,1
0.4588,39.85336003177186,182.61297754533723,1.4030768711295396,4.3,13.6,8.8,0.0,0.0,0.29,1
0.6369,40.111116529494396,136.8583000658714,1.2018091853096253,4.55,9.1,6.5,0.2,0.1,0.29,1
0.7351,107.9766798856667,284.663263242893,1.635005762993242,5.0,6.7,2.9,2.0,1.3,0.29,1
0.5859,58.17592579666124,219.74729340605046,1.501983435153114,4.35,6.65,2.9,0.0,0.0,0.29,1
0.5561499999999999,157.21657084712373,431.8522350978451,2.122168928400183,6.1,6.3,1.2,2.2,2.2,0.29,1
0.6115,79.57354805349624,214.86920269239045,1.4164524427544904,4.6,4.5,1.8,1.4,0.5,0.29,1
0.5859,149.9980542761877,466.0825491044243,2.2929307573498976,5.65,9.4,2.3499999999999996,1.75,1.85,0.29,1
0.48285,98.5008252115075,433.58464357046046,2.307848563880941,4.4,13.7,4.3,0.3,0.2,0.29,1
0.6789499999999999,129.19488853921115,357.2292280525861,1.8917429484885955,3.4,14.45,7.3,1.75,2.8499999999999996,0.29,1
0.5423,71.09205015110341,383.7309508232594,2.1799420862647514,3.4,19.8,9.0,0.0,0.0,0.29,1
0.5037,60.30904515465867,307.9663155616835,1.884424652820918,4.2,17.4,9.2,0.0,0.0,0.29,1
0.5104500000000001,36.06880916732047,190.04269777417738,1.449075817400485,4.15,16.799999999999997,10.95,0.0,0.0,0.29,1
0.5563,37.035183304770044,176.23427627169642,1.3842946094635797,4.0,14.0,9.0,0.0,0.0,0.29,1
0.4215,24.237881738630144,79.10618814660486,1.0013834306205718,4.6,9.9,8.2,0.0,0.0,0.29,1
0.6249,-7.640146741477107,-72.45418203997492,0.443463736254043,4.1,8.7,9.8,0.0,0.0,0.29,1
0.4215,132.77666381626096,356.5987283851361,1.8717458936608624,7.8,6.949999999999999,3.85,2.1,1.5,0.29,1
0.5719,77.94245780338747,298.51725199715105,1.7809404992520104,5.0,5.5,1.0,0.0,0.0,0.29,1
0.4215,105.49749989458908,340.03162201538936,1.8781723895259,4.7,5.3,0.2,1.2,0.6,0.29,1
0.296,90.96012106864194,327.83138201182726,1.8708161444144509,3.3,8.1,1.45,0.9,0.4,0.29,1
0.7964,148.8102078269789,525.0565791852242,2.5515993064580567,5.4,11.9,2.7,1.3,1.5,0.29,1
0.6475,81.7408569323697,410.5564524534243,2.2605796542395984,3.45,16.45,6.0,0.0,0.0,0.29,1
0.6361,103.22251223352814,495.5192158057238,2.5628129901815484,4.5,17.0,5.6,0.1,0.1,0.29,1
0.5859,101.25705914116324,510.77381429500235,2.6346665814038785,3.6,17.9,5.3,0.0,0.0,0.29,1
0.51315,68.80311536395375,357.0869531412552,2.0705265440121625,3.55,17.85,8.149999999999999,0.0,0.0,0.29,1
0.6249,93.27049461407714,281.8845981451392,1.6703315904453406,4.4,11.1,5.9,1.2,1.3,0.29,1
0.4404,14.711620939557372,14.165306721320263,0.7477856046239156,4.4,6.85,7.0,0.0,0.0,0.29,1
0.4215,50.520014782268206,180.24413582926155,1.3546291865729239,4.2,6.3,3.3,0.0,0.0,0.29,1
0.8676999999999999,29.39446407251191,70.89995588945118,0.946680228509119,5.15,5.25,5.2,0.0,0.0,0.29,1
0.49565,83.10650014467475,198.10265047969062,1.3330834712749062,4.8,3.2,1.5,1.4,0.8,0.29,1
0.0,122.29842339310576,335.96000198730644,1.8119028251668932,4.7,5.5,0.9,2.0,1.3,0.29,1
0.4754,90.05757757768586,354.60060377133215,1.9892390326378135,4.5,8.9,2.3,0.3,0.25,0.29,1
0.7139,168.02626600710022,553.1168029318272,2.615490070742599,5.6,11.5,2.4,1.7,2.1,0.29,1
0.5859,85.69961372878873,410.6497182980527,2.248540082163162,4.55,15.35,5.95,0.0,0.0,0.29,1
0.4404,107.91880014138806,518.7573265406605,2.6519632614804474,4.0,20.4,7.5,0.4,0.3,0.29,1
0.48465,99.96939920418242,461.531709673431,2.4268681159992513,4.2,17.3,6.4,0.3,0.3,0.29,1
0.5994,84.90100613390945,390.2660763109568,2.165495747455105,4.15,17.45,7.85,0.3,0.35,0.29,1
0.4215,9.465189050353128,37.28951947364948,0.8688492746477674,4.5,13.6,11.7,0.0,0.0,0.29,1
0.9589,-0.3346191959155487,-9.237711503578169,0.6961167351612172,3.9,11.8,10.75,0.0,0.0,0.29,1
0.58565,30.734131441166962,78.84426648020417,0.9784654601657939,5.8,6.8,6.7,0.0,0.0,0.29,1
0.21075,195.39239999137766,542.9834922139192,2.488992345899506,9.2,7.6,2.6,2.5,2.7,0.29,1
0.5568,126.25518023143434,435.8611387285196,2.2298485878342014,6.2,6.5,0.4,1.0,0.7,0.29,1
0.5466500000000001,96.56438171483936,279.56475947069396,1.6459672105503298,5.2,6.2,2.4,1.6,0.7,0.29,1
0.71095,90.69548877907681,295.9007495099973,1.733068874052462,4.05,6.2,1.4,0.6,0.8,0.29,1
0.61815,147.65161633189985,511.0944945054813,2.4948789804699887,4.7,11.8,2.4,1.6,1.5,0.29,1
0.5994,113.09835879375547,463.0810679104137,2.3933535604553344,4.7,15.35,5.449999999999999,0.8,0.6499999999999999,0.29,1
0.5037,89.67749738648325,450.65676763013767,2.411522909593472,4.6,18.5,7.6,0.0,0.0,0.29,1
0.5859,69.8458401595149,362.59609290089224,2.0913837971475084,3.8,18.1,8.4,0.0,0.0,0.29,1
0.61215,56.49385806510949,282.4294234549443,1.785656328237182,4.25,16.950000000000003,9.4,0.05,0.05,0.29,1
0.4754,46.47780547851959,204.3426313843177,1.4751744087802776,4.0,11.9,6.9,0.0,0.0,0.29,1
0.5994,3.10548659546083,-16.07409830946753,0.6555699800843446,4.8,10.4,10.5,0.0,0.0,0.29,1
0.4215,104.92728509474134,363.18127443862784,1.9821160551837156,6.5,8.1,3.0,1.0,0.4,0.29,1
0.5994,20.472091095039442,48.28544133574809,0.8774706196089235,4.1,7.15,6.35,0.0,0.0,0.29,1
0.21075,102.82546911940673,305.24237605209095,1.7362357346283155,5.1,4.6,0.7,1.3,0.7,0.29,1
0.5994,122.81940971508328,399.48980143996164,2.0838086554259476,5.6,6.5,0.7,1.5,0.8,0.29,1
0.61215,81.03698868430641,325.99938345588964,1.8910416168356814,4.75,6.9,1.35,0.0,0.0,0.29,1
0.4574,55.1120879404657,248.77605129848826,1.641264207252711,4.2,12.7,6.8,0.0,0.0,0.29,1
0.7717,73.89209330579602,347.0961752231449,0.5,4.199999999999999,15.25,6.300000000000001,0.0,0.0,0.29,1
0.56775,89.9831876521628,445.74700027517895,0.5,4.0,19.0,7.0,0.0,0.0,0.29,1
0.5859,38.831727195600635,225.49863479221295,0.5,3.3,20.0,11.7,0.0,0.0,0.29,1
0.5984,76.31876015068391,367.6846712908407,0.5,4.25,17.0,7.25,0.0,0.0,0.29,1
0.5719,48.27086813436166,261.0603513745937,2.1,3.9,17.8,10.3,0.0,0.0,0.29,1
0.6177,80.18403307641529,324.1279692587824,0.5,4.5,11.05,3.9,0.3,0.1,0.29,1
0.54605,53.11325842239306,133.379216444205,1.1454428390511473,4.6,5.6,4.0,1.0,0.2,0.29,1
0.5994,-5.763919294794597,-128.12654648914253,0.19252333574610947,5.449999999999999,1.5,6.4,0.0,0.0,0.29,1
0.3182,123.06290673560909,371.7190046239525,1.962920439551316,6.5,5.2,0.9,1.7,0.8,0.29,1
0.5303113355682518,175.42084239160158,448.30637422225334,2.138559442934431,5.8,5.3,0.3,2.8,2.8,0.29,1
0.2553,126.52829533269622,366.53035127123957,1.9326286200727034,4.15,7.6,1.7000000000000002,1.8,1.6,0.29,1
0.4753,132.07961194568446,543.0043168443495,2.678936832955779,6.0,13.5,3.3,0.8,0.4,0.29,1
0.5267,99.26648866693466,410.78488438445606,2.208381341116734,3.7,14.35,4.9,0.75,0.5,0.29,1
0.4939,89.34707228750139,425.43760710702384,2.3031078957330644,3.5,17.4,6.6,0.3,0.2,0.29,1
0.6305499999999999,135.05107941113747,531.8335628815963,2.626816304076277,4.3,18.2,6.5,1.0,1.4,0.29,1
0.1027,85.99771534987033,419.5485584231084,2.288081796630502,4.8,17.6,7.699999999999999,0.0,0.0,0.29,1
0.550024457520655,46.60315135558627,227.71587236196058,1.577935257527741,4.0,14.9,8.7,0.0,0.0,0.29,1
0.6908,31.29031094554863,94.26738600580745,1.0448837176458852,4.45,9.05,7.15,0.35,0.05,0.29,1
0.1779,46.2078433724426,164.36538413018937,1.3010227098162268,4.8,8.1,5.4,0.0,0.0,0.29,1
0.5377984935592505,102.66284075565892,323.70253997164986,1.8161578093645514,5.45,4.9,0.6499999999999999,1.25,0.5,0.29,1
0.4404,27.868403689142582,22.742599128959,0.7405944594944986,3.8,1.3,2.3,0.3,0.1,0.29,1
0.5574,66.85224865734452,262.9941389460979,1.6612648060776238,3.5,6.0,1.0,0.0,0.0,0.29,1
0.4215,60.151180861082764,255.22851632530524,1.6514086254029954,3.8,9.9,4.3,0.0,0.0,0.29,1
0.553919880260337,71.88831781519067,371.6009231699543,2.123524169832311,3.45,17.65,7.65,0.0,0.0,0.29,1
0.5994,63.924222974288014,330.07946084363823,1.9690356999497505,4.1,17.8,9.0,0.0,0.0,0.29,1
0.6658,108.6593496848104,456.29131427418395,2.377619214534689,3.75,15.9,5.4,0.6000000000000001,0.75,0.29,1
0.128,140.86180532188504,467.3188476673911,0.5,4.35,13.8,4.35,0.8,2.05,0.29,1
0.908,88.72104325344966,376.52929710209287,1.4,5.1,17.9,9.0,0.5,0.6,0.29,1
-0.5106,67.92028407651122,300.87803046112487,1.3,4.8,14.75,7.7,0.0,0.0,0.29,1
0.5297471646736601,208.55122322693427,522.2959748662747,2.362493472851812,6.0,8.8,2.2,3.65,3.9,0.43,0
0.7184,90.0,620.0,3.141091195690051,3.1,17.5,6.15,0.0,0.0,0.43,0
0.6085454221864541,50.0,1300.0,6.189975715804717,4.3,18.2,6.0,0.2,0.1,0.43,0
0.3506,60.0,480.0,2.6256325233275946,5.8,18.0,6.8,0.4,0.3,0.43,0
0.3991,15.0,200.0,1.5547253932246818,4.5,19.950000000000003,13.2,0.0,0.0,0.43,0
0.4199,15.0,130.0,1.247059428543531,4.3,13.6,8.8,0.0,0.0,0.43,0
0.4511,20.0,110.0,1.1423370588862576,4.55,9.1,6.5,0.2,0.1,0.43,0
0.92535,146.2381835533552,455.69776814350337,2.2593082673561407,5.65,9.4,2.3499999999999996,1.75,1.85,0.43,0
0.7906,94.87350607023114,423.3897473715613,2.2746544877646926,4.4,13.7,4.3,0.3,0.2,0.43,0
0.4588,20.0,160.0,1.3615697355270129,3.4,14.45,7.3,1.75,2.8499999999999996,0.43,0
0.5589160763098497,20.0,250.0,1.7537305403915837,3.4,19.8,9.0,0.0,0.0,0.43,0
0.4215,15.0,230.0,1.6806784155932908,4.2,17.4,9.2,0.0,0.0,0.43,0
0.4215,30.0,110.0,1.1198702292109566,4.15,16.799999999999997,10.95,0.0,0.0,0.43,0
0.9485,30.0,110.0,1.117281652678736,4.0,14.0,9.0,0.0,0.0,0.43,0
0.5488115986879919,90.0,410.0,2.2318947814755834,4.6,9.9,8.2,0.0,0.0,0.43,0
0.4215,130.43618218993413,348.24727179229995,1.84271094596112,7.8,6.949999999999999,3.85,2.1,1.5,0.43,0
0.5417097394411506,75.72820567597915,290.346602360387,1.7523133434951608,5.0,5.5,1.0,0.0,0.0,0.43,0
0.5424048112038572,87.58931153772198,318.00394130533897,1.83845108678377,3.3,8.1,1.45,0.9,0.4,0.43,0
0.4588,147.88137963703537,518.7273653576419,2.5271268989806126,5.4,11.9,2.7,1.3,1.5,0.43,0
0.4753,80.0,290.0,1.7469694990119558,3.45,16.45,6.0,0.0,0.0,0.43,0
0.29295,410.0,310.0,0.8665241165651042,4.5,17.0,5.6,0.1,0.1,0.43,0
0.5562216174184771,20.0,230.0,1.6645962171748403,3.6,17.9,5.3,0.0,0.0,0.43,0
0.5528657672337901,15.0,140.0,1.2925546916259392,3.55,17.85,8.149999999999999,0.0,0.0,0.43,0
0.5859,20.0,140.0,1.2725691468588085,4.4,11.1,5.9,1.2,1.3,0.43,0
0.0,86.57579940245932,435.1584594939193,2.352923572643972,3.1,17.5,6.15,0.0,0.0,0.29,1
0.7799,115.36061107425508,525.1238563402113,2.6554806325166815,5.8,18.0,6.8,0.4,0.3,0.29,1
0.9017,39.00387177252077,135.27213334715339,1.1982305103959265,4.55,9.1,6.5,0.2,0.1,0.29,1
0.4404,98.6783272505314,433.8389214300132,2.3084222600670685,4.4,13.7,4.3,0.3,0.2,0.29,1
0.5403641763999059,129.7743925731501,358.0594242104154,1.8936162176316351,3.4,14.45,7.3,1.75,2.8499999999999996,0.29,1
0.875,69.70088576044964,381.7380593303686,2.1754457677459165,3.4,19.8,9.0,0.0,0.0,0.29,1
0.5487827918931149,37.0665669494053,176.27912090649318,1.3843949975620484,4.0,14.0,9.0,0.0,0.0,0.29,1
0.61025,-7.578888676183819,-72.36642772566519,0.4436617256327653,4.1,8.7,9.8,0.0,0.0,0.29,1
0.5442,103.60678637690378,496.0697019139194,2.5640549849873224,4.5,17.0,5.6,0.1,0.1,0.29,1
0.9022,67.17632694741073,354.75652201619005,2.0652686759034973,3.55,17.85,8.149999999999999,0.0,0.0,0.29,1
0.540795784452267,14.291733379697574,13.563597486990076,0.7464265877103686,4.4,6.85,7.0,0.0,0.0,0.29,1
0.8481,48.73621337243078,177.68877811700665,1.3488638439815945,4.2,6.3,3.3,0.0,0.0,0.29,1
0.5517341771562466,85.84249252038887,410.85443565780736,2.249002254947997,4.55,15.35,5.95,0.0,0.0,0.29,1
0.80925,106.3764767705054,516.547894538398,2.6469783889656515,4.0,20.4,7.5,0.4,0.3,0.29,1
0.5527539110958849,99.6846575314469,461.1238783442004,2.4259484942609104,4.2,17.3,6.4,0.3,0.3,0.29,1
0.5407542867290218,30.921790839410097,79.11293477366883,0.9790704891866133,5.8,6.8,6.7,0.0,0.0,0.29,1
0.5426249814365633,147.96747654449197,511.5471070259239,2.4959010582594425,4.7,11.8,2.4,1.6,1.5,0.29,1
0.5574,113.27397918572257,463.3326502449536,2.393921175056449,4.7,15.35,5.449999999999999,0.8,0.6499999999999999,0.29,1
0.8654999999999999,88.16465315282366,448.48956551974413,2.406633315243864,4.6,18.5,7.6,0.0,0.0,0.29,1
0.58895,69.83308677390777,362.57782323136007,2.0913425775157606,3.8,18.1,8.4,0.0,0.0,0.29,1
0.546,56.77046018245768,282.8256656318446,1.7865503212339384,4.25,16.950000000000003,9.4,0.05,0.05,0.29,1
0.5106,93.9704070735163,479.8873659484277,2.5246818153075914,4.0,19.0,7.0,0.0,0.0,0.29,1
0.555068983899085,41.191681626870476,245.49075755727904,1.674796255295825,3.3,20.0,11.7,0.0,0.0,0.29,1
0.8645,120.77858720866539,368.446637258259,1.9555373953468083,6.5,5.2,0.9,1.7,0.8,0.29,1
0.886,25.0,220.0,1.2,4.5,19.950000000000003,13.2,0.0,0.0,0.5,1
0.9798,110.57820900104184,334.591297680073,5.4,5.0,6.7,2.9,2.0,1.3,0.5,1
0.5719,143.31039584996222,424.43894291826746,0.5,5.65,9.4,2.3499999999999996,1.75,1.85,0.5,1
0.541968375278833,-10.750942126501826,-83.28660469999046,0.5,4.1,8.7,9.8,0.0,0.0,0.5,1
0.7418,83.10445651742842,290.45135999042424,0.5,3.3,8.1,1.45,0.9,0.4,0.5,1
0.5460486123040336,30.0,80.0,0.8,3.6,17.9,5.3,0.0,0.0,0.5,1
0.6705,20.0,300.0,0.5,3.55,17.85,8.149999999999999,0.0,0.0,0.5,1
0.5427058689086065,45.0,90.0,0.5,4.5,13.6,11.7,0.0,0.0,0.5,1
0.7096,30.0,350.0,0.8,4.6,18.5,7.6,0.0,0.0,0.5,1
0.5378956593411751,110.0,210.0,1.7,3.8,18.1,8.4,0.0,0.0,0.5,1
0.7717,74.33234641311176,289.92714310383957,0.5,4.75,6.9,1.35,0.0,0.0,0.5,1
0.2997,213.1909742740688,536.7974018424926,2.411227040062812,6.0,8.8,2.2,3.65,3.9,0.21,0
0.7184,410.0,550.0,1.8966413535783622,4.8,12.4,2.4,3.4,5.0,0.21,0
0.6124,220.0,290.0,3.0,3.1,17.5,6.15,0.0,0.0,0.21,0
0.43095,255.0,800.0,3.9,4.3,18.2,6.0,0.2,0.1,0.21,0
0.5859,60.0,130.0,5.95,5.8,18.0,6.8,0.4,0.3,0.21,0
0.6908,130.0,230.0,0.5,4.5,19.950000000000003,13.2,0.0,0.0,0.21,0
0.50105,30.0,60.0,0.55,4.3,13.6,8.8,0.0,0.0,0.21,0
0.5439,15.0,40.0,0.5,4.55,9.1,6.5,0.2,0.1,0.21,0
0.7385,107.1328377364255,270.06481086773994,0.5,5.0,6.7,2.9,2.0,1.3,0.21,0
0.4967,57.94208645714282,207.8298102874101,0.5,4.35,6.65,2.9,0.0,0.0,0.21,0
0.5991500000000001,155.34388270436042,409.02285201809724,0.5,6.1,6.3,1.2,2.2,2.2,0.21,0
0.37985,81.87959621613973,221.02905997868163,1.4361745062578755,4.6,4.5,1.8,1.4,0.5,0.21,0
0.7964,146.7428346459853,436.0972329199682,0.3,5.65,9.4,2.3499999999999996,1.75,1.85,0.21,0
0.5994,95.96805439210056,407.1938576740263,0.5,4.4,13.7,4.3,0.3,0.2,0.21,0
0.5784,145.0,405.0,0.9,3.4,14.45,7.3,1.75,2.8499999999999996,0.21,0
0.6124,140.0,660.0,1.0,3.4,19.8,9.0,0.0,0.0,0.21,0
0.5199,165.0,680.0,0.9,4.2,17.4,9.2,0.0,0.0,0.21,0
0.4215,17.5,155.0,0.5,4.15,16.799999999999997,10.95,0.0,0.0,0.21,0
0.45065,22.5,95.0,0.5,4.6,9.9,8.2,0.0,0.0,0.21,0
0.5994,-6.248620056721105,-67.30763838322258,0.5,4.1,8.7,9.8,0.0,0.0,0.21,0
0.65185,131.2258109489592,342.6761241660923,0.85,7.8,6.949999999999999,3.85,2.1,1.5,0.21,0
0.2377,78.23012071408436,283.4228356814733,0.5,5.0,5.5,1.0,0.0,0.0,0.21,0
0.5994,103.48856211153418,320.40337895787115,0.5,4.7,5.3,0.2,1.2,0.6,0.21,0
0.6801999999999999,88.1017067356492,307.1171116175508,0.5,3.3,8.1,1.45,0.9,0.4,0.21,0
0.6451,146.96693421081065,496.2358219022278,0.5,5.4,11.9,2.7,1.3,1.5,0.21,0
0.6588,180.0,510.0,0.5,3.45,16.45,6.0,0.0,0.0,0.21,0
0.7645,360.0,3400.0,0.5,4.5,17.0,5.6,0.1,0.1,0.21,0
0.44845,50.0,230.0,0.75,3.6,17.9,5.3,0.0,0.0,0.21,0
0.56585,22.5,150.0,0.55,3.55,17.85,8.149999999999999,0.0,0.0,0.21,0
0.7825,80.0,370.0,0.5,4.4,11.1,5.9,1.2,1.3,0.21,0
0.4355,15.0,25.0,0.5,4.4,6.85,7.0,0.0,0.0,0.21,0
0.5994,49.43917099566312,169.21373199917267,0.5,4.2,6.3,3.3,0.0,0.0,0.21,0
0.4404,31.560339746377537,70.08589399058911,0.5,5.15,5.25,5.2,0.0,0.0,0.21,0
0.2023,84.03457871599329,190.18453849283173,0.5,4.8,3.2,1.5,1.4,0.8,0.21,0
0.2997,119.90773686739226,316.7425097010662,0.5,4.7,5.5,0.9,2.0,1.3,0.21,0
0.7964,87.24786549060602,332.29169263524875,0.5,4.5,8.9,2.3,0.3,0.25,0.21,0
0.5994,166.0143614786703,523.8870673577388,0.55,5.6,11.5,2.4,1.7,2.1,0.21,0
0.148,200.0,1225.0,1.5,4.55,15.35,5.95,0.0,0.0,0.21,0
0.552,125.0,655.0,1.55,4.0,20.4,7.5,0.4,0.3,0.21,0
0.6451,160.0,210.0,0.6499999999999999,4.2,17.3,6.4,0.3,0.3,0.21,0
0.65785,30.0,130.0,0.5,4.15,17.45,7.85,0.3,0.35,0.21,0
0.21075,30.0,270.0,0.5,4.5,13.6,11.7,0.0,0.0,0.21,0
-0.1174,25.0,37.5,0.5,3.9,11.8,10.75,0.0,0.0,0.21,0
0.8834,29.82781187815109,73.32091524030659,0.5,5.8,6.8,6.7,0.0,0.0,0.21,0
0.5313166081481991,191.9025279369113,514.2054204972368,0.6,9.2,7.6,2.6,2.5,2.7,0.21,0
0.5994,124.18029240987886,411.2203598979686,0.5,6.2,6.5,0.4,1.0,0.7,0.21,0
0.7717,94.77564422698649,263.4939607119966,0.5,5.2,6.2,2.4,1.6,0.7,0.21,0
0.5719,90.26181841798592,280.484799747544,0.5,4.05,6.2,1.4,0.6,0.8,0.21,0
0.5994,145.54671778563747,484.12352965398713,0.6,4.7,11.8,2.4,1.6,1.5,0.21,0
0.5719,60.0,580.0,1.4,4.7,15.35,5.449999999999999,0.8,0.6499999999999999,0.21,0
0.5175000000000001,90.0,310.0,1.7,4.6,18.5,7.6,0.0,0.0,0.21,0
0.5994,30.0,60.0,1.6,3.8,18.1,8.4,0.0,0.0,0.21,0
0.5994,50.0,270.0,0.5,4.25,16.950000000000003,9.4,0.05,0.05,0.21,0
0.7003,15.0,20.0,0.5,4.0,11.9,6.9,0.0,0.0,0.21,0
0.5994,15.0,55.0,0.5,4.8,10.4,10.5,0.0,0.0,0.21,0
0.5859,102.78632408091971,341.91031578949605,0.5,6.5,8.1,3.0,1.0,0.4,0.21,0
0.296,22.244650888464328,47.89017785162952,0.5,4.1,7.15,6.35,0.0,0.0,0.21,0
0.6474500000000001,99.9958546342132,286.46509517442655,0.5,5.1,4.6,0.7,1.3,0.7,0.21,0
0.5859,121.24032609539191,377.58380654450707,0.5,5.6,6.5,0.7,1.5,0.8,0.21,0
0.5106,80.90938913540299,314.45686328555735,0.9,4.75,6.9,1.35,0.0,0.0,0.21,0
0.514,62.08331265015178,305.8681130204676,4.8,4.2,12.7,6.8,0.0,0.0,0.21,0
0.61165,90.0,390.0,18.9,4.199999999999999,15.25,6.300000000000001,0.0,0.0,0.21,0
0.5859,330.0,3200.0,31.7,4.0,19.0,7.0,0.0,0.0,0.21,0
0.7003,90.0,400.0,2.0,3.3,20.0,11.7,0.0,0.0,0.21,0
0.7959,90.0,600.0,0.6,4.25,17.0,7.25,0.0,0.0,0.21,0
0.5859,20.0,370.0,0.5,3.9,17.8,10.3,0.0,0.0,0.21,0
0.80525,17.5,107.5,0.5,4.5,11.05,3.9,0.3,0.1,0.21,0
0.7906,53.42810585516175,136.68660926126083,1.1587292341485533,4.6,5.6,4.0,1.0,0.2,0.21,0
0.3953,15.0,200.0,8.7,3.5,17.4,6.6,0.3,0.2,0.21,0
0.5092228076828175,290.0,330.0,8.2,4.3,18.2,6.5,1.0,1.4,0.21,0
0.5463641502946441,37.5,185.0,0.5,4.45,9.05,7.15,0.35,0.05,0.21,0
0.7717,43.49273758572591,151.81568793667986,0.5,4.8,8.1,5.4,0.0,0.0,0.21,0
0.5377899878008603,104.00029588737524,328.4748574246882,1.8327493596966797,5.45,4.9,0.6499999999999999,1.25,0.5,0.21,0
0.4767,29.0540355654149,27.29742102144162,0.7566952769891017,3.8,1.3,2.3,0.3,0.1,0.21,0
0.5424218893800105,68.25228011100641,267.856057264083,1.6780582274037905,3.5,6.0,1.0,0.0,0.0,0.21,0
